[-];[-];[-];[-];[-];[m];
1.1770018;1.0593128;1.0225276;0.886368;1.0371912;0.0;0
1.1802659;0.9570655;0.9570655;0.9570655;0.98975444;0.0;0
0.9644813;1.0951313;1.0951313;1.0141772;1.0084286;0.0;0
1.0669588;1.1647973;1.0506362;0.8998681;1.0210557;0.0;0
0.98269826;1.1676904;0.9652416;0.9652416;0.9767969;0.0;0
1.1013842;0.862835;0.862835;0.862835;0.9634949;0.0;0
0.81263256;0.88163865;0.88163865;0.88163865;1.0080271;0.0;0
0.85766286;1.1019717;1.0245407;0.82988423;1.0403358;0.0;0
1.0456796;1.0524039;0.88223493;0.88223493;1.039258;0.0;0
0.8930209;1.1620429;1.1620429;1.1620429;0.980824;0.0;0
1.0664209;0.92552024;0.92552024;0.92552024;0.976616;0.0;0
0.9404892;1.1392083;0.8935361;0.8935361;0.98535573;0.0;0
1.1546582;1.0735103;1.055853;1.0419489;0.9745247;0.0;0
1.1277038;0.87818253;0.8361278;0.8361278;1.0464513;0.0;0
0.9971351;0.85059774;0.85059774;0.837123;0.9534667;0.0;0
1.109158;1.0810895;1.0810895;0.90375495;0.9691326;0.0;0
0.90845513;0.8633846;0.8633846;0.8633846;0.9528299;0.0;0
0.9977039;1.1177316;1.0813758;0.8983242;1.035398;0.0;0
0.8789928;1.022838;0.9882413;0.95315105;0.9971507;0.0;0
1.1443545;0.9907468;0.97875166;0.9338834;0.9728052;0.0;0
1.129227;0.9102116;0.8045238;0.8045238;0.9895394;0.0;0
1.1608598;1.1935382;1.0400152;1.0395738;0.9606084;0.0;0
1.1509908;1.0888668;1.0308033;0.9716777;0.960767;0.0;0
1.1838385;1.1112255;0.8021116;0.8021116;1.0446886;0.0;0
0.8913345;1.1074843;0.8548174;0.8548174;1.0196077;0.0;0
1.1727297;1.0336062;0.80497444;0.80497444;1.0138692;0.0;0
1.0284853;1.1758795;0.9012716;0.9012716;0.9972757;0.0;0
0.968998;1.0335286;0.80154127;0.80154127;0.9989819;0.0;0
1.0241495;1.0080183;0.9669477;0.9669477;1.0272045;0.0;0
0.9370409;0.90948415;0.90948415;0.90948415;0.9552391;0.0;0
0.9154212;0.9126944;0.9126944;0.9126944;1.0167441;0.0;0
0.89652574;1.0947535;0.8797557;0.8797557;1.0050503;0.0;0
0.8329712;0.933907;0.933907;0.933907;0.98067;0.0;0
0.99862593;1.0914843;1.0914843;1.035718;0.97156715;0.0;0
1.1551046;1.1810827;0.9164861;0.9067975;1.0361755;0.0;0
1.0520608;0.97572297;0.9250302;0.9250302;1.0431558;0.0;0
1.0083903;0.83893025;0.83893025;0.8019374;0.95958215;0.0;0
0.97143716;1.0666186;0.89350176;0.89350176;0.96698296;0.0;0
0.9857606;0.8038092;0.8038092;0.8038092;1.016711;0.0;0
0.8837109;1.1148014;0.9809749;0.9809749;1.0274013;0.0;0
1.1291744;1.0102613;0.95452094;0.9042495;0.999134;0.0;0
0.87935317;0.9958929;0.9958929;0.9958929;1.0426892;0.0;0
1.0866491;1.0277768;1.0277768;0.80610764;1.0373032;0.0;0
1.103994;1.0065634;0.96115136;0.96115136;0.9626254;0.0;0
1.0299476;0.9295109;0.9295109;0.9295109;0.96424466;0.0;0
1.1451706;0.91260356;0.91260356;0.8585505;0.9585896;0.0;0
0.91642016;0.966119;0.966119;0.82516176;1.0375421;0.0;0
1.1526469;1.1579638;1.1579638;1.1579638;1.005763;0.0;0
1.0917642;0.8541482;0.8541482;0.8268133;1.0441393;0.0;0
1.1194999;0.92990583;0.9056929;0.9056929;1.0229234;0.0;0
1.0658319;0.87692016;0.87692016;0.87692016;1.0232;0.0;0
1.1385372;0.9708548;0.8636258;0.8636258;0.962515;0.0;0
1.1972395;0.8533994;0.8533994;0.8533994;0.9609521;0.0;0
0.96806514;1.1043183;0.9227448;0.9227448;1.0430957;0.0;0
1.1255662;0.841387;0.841387;0.841387;0.99826014;0.0;0
1.0978318;1.0661049;1.0160545;1.0160545;1.0493927;0.0;0
0.98114806;0.9070841;0.9070841;0.9070841;0.98230344;0.0;0
1.1707796;0.988876;0.988876;0.8137415;1.0121416;0.0;0
0.95777035;0.87999517;0.8254996;0.8254996;1.0072808;0.0;0
1.0261863;1.0920894;0.93537104;0.93537104;0.9568078;0.0;0
0.84237695;1.1793104;1.0080395;1.0080395;1.0018855;0.0;0
0.89031005;0.8886981;0.8886981;0.8886981;1.0424383;0.0;0
1.1362785;1.1812613;1.085611;1.045677;0.995387;0.0;0
0.9586211;0.9301095;0.9301095;0.88757586;0.9972629;0.0;0
0.9576336;1.0231389;1.0231389;1.0231389;1.0200847;0.0;0
0.8983924;1.080636;0.97397137;0.97397137;1.0280709;0.0;0
0.99664414;0.87970746;0.82226384;0.82226384;1.032796;0.0;0
1.1223267;0.9779056;0.9779056;0.9779056;0.9951967;0.0;0
1.1580657;0.827131;0.827131;0.827131;0.9944014;0.0;0
0.8280458;1.0788215;1.0788215;0.9840472;0.9973356;0.0;0
1.0299283;0.96664643;0.9568327;0.8090575;1.0468988;0.0;0
0.98690933;1.1566578;1.0354209;0.9260849;1.0429183;0.0;0
1.0457127;0.90959674;0.90959674;0.90959674;1.0122749;0.0;0
0.97891027;1.1694405;0.96383;0.93226135;0.97843295;0.0;0
0.95945793;0.8564159;0.8564159;0.8396509;1.0400416;0.0;0
0.9887523;1.0427866;1.0427866;1.0071036;0.967093;0.0;0
1.0327996;0.9231233;0.9121137;0.8617918;0.96067506;0.0;0
1.0003933;0.8727127;0.8727127;0.8727127;0.9914565;0.0;0
0.9888578;0.83757484;0.83757484;0.83757484;1.0185304;0.0;0
1.1271341;1.062257;0.97285044;0.84651196;0.95525897;0.0;0
1.0982592;0.89326715;0.89326715;0.8450114;0.98128897;0.0;0
0.9365514;1.0291258;1.0291258;0.8840355;1.0284147;0.0;0
1.1202308;1.1917675;1.0702758;1.0367223;1.015922;0.0;0
1.1414603;0.92638475;0.92638475;0.92638475;0.9584467;0.0;0
0.8613969;0.8139777;0.8139777;0.8139777;0.97018117;0.0;0
1.033073;0.85712904;0.8561282;0.8561282;1.0225171;0.0;0
0.9141248;0.8477288;0.8477288;0.8477288;0.9616645;0.0;0
1.0956689;0.9853134;0.9853134;0.9853134;0.9509704;0.0;0
0.89551413;1.0978602;0.98418;0.85508776;1.0492681;0.0;0
1.0685614;0.91857773;0.91857773;0.91857773;1.0113934;0.0;0
0.90204984;0.8583371;0.8583371;0.8583371;0.9928953;0.0;0
1.0044575;1.0563067;1.0563067;1.0563067;1.0097078;0.0;0
1.1794586;0.9204721;0.9204721;0.8058647;1.0170183;0.0;0
0.952523;1.0300682;1.0300682;1.0300682;0.99955016;0.0;0
1.1502954;1.1735146;1.0651429;0.8603402;1.0158068;0.0;0
1.1947778;0.9165388;0.8089233;0.8089233;1.020857;0.0;0
1.1499404;1.0049967;1.0049967;1.0049967;0.9679457;0.0;0
0.8663464;1.1227248;0.9998737;0.9998737;0.9923709;0.0;0
1.1278633;1.0766872;1.0096744;1.0096744;0.98046094;0.0;0
0.8128598;1.1005913;0.82034904;0.82034904;1.0297348;0.0;0
0.95732075;1.1090277;0.87535244;0.87535244;1.0269907;0.0;0
1.1482934;1.0159664;1.0159664;0.9195075;1.0310606;0.0;0
1.0755008;1.0144248;0.92621136;0.92621136;0.99374795;0.0;0
1.0130962;1.0875559;0.9575521;0.9575521;1.007533;0.0;0
0.9551456;1.0790594;0.8756814;0.8756814;1.0205609;0.0;0
1.1249188;1.0680231;1.0528764;1.0528764;0.98221123;0.0;0
1.0838233;0.95285386;0.95285386;0.95285386;1.0477686;0.0;0
0.98736215;1.131417;1.131417;1.0841829;0.9878624;0.0;0
1.1569937;0.8944812;0.8944812;0.8603001;1.0037016;0.0;0
0.8919792;0.86229277;0.86229277;0.86229277;1.0326793;0.0;0
0.8681566;0.9380649;0.82838535;0.82838535;1.0247087;0.0;0
1.0571215;0.9015325;0.9015325;0.8867828;1.0001577;0.0;0
1.1887977;1.065273;1.0473458;0.8574644;0.9908327;0.0;0
0.89890265;0.8924071;0.8924071;0.8924071;1.0137075;0.0;0
0.89986813;1.062596;0.8316791;0.8316791;0.9935713;0.0;0
0.85579956;1.0052891;0.9553466;0.9553466;1.0092008;0.0;0
1.1442255;0.86098003;0.86098003;0.86098003;1.029998;0.0;0
0.890559;0.9033585;0.9033585;0.9033585;0.9621782;0.0;0
1.0012714;1.0086907;1.0086907;1.0086907;1.0197349;0.0;0
1.196349;1.0932422;0.9852834;0.9852834;0.95538336;0.0;0
0.80485636;0.95930064;0.9068147;0.9068147;1.023401;0.0;0
1.0225945;0.89313304;0.89313304;0.89313304;0.97091544;0.0;0
1.0049156;0.9180313;0.9180313;0.91670954;0.9993375;0.0;0
1.1229789;0.83804685;0.83804685;0.83804685;0.97669923;0.0;0
0.9421126;0.8100598;0.8100598;0.8100598;0.9821909;0.0;0
0.96413654;1.1892518;0.99845916;0.99845916;1.0128725;0.0;0
0.8671752;0.838564;0.838564;0.838564;0.9931174;0.0;0
1.0963261;0.84995496;0.84995496;0.84995496;0.998757;0.0;0
1.1138836;1.1483856;0.8948838;0.8932108;1.0498941;0.0;0
0.85466534;1.0654022;1.0654022;0.8947909;0.96216136;0.0;0
0.95738286;0.974429;0.89766294;0.89766294;0.98842704;0.0;0
1.157162;1.0596094;1.0596094;1.0596094;1.003021;0.0;0
0.8010829;1.173994;0.8438125;0.8438125;1.0313706;0.0;0
0.9195036;0.83975095;0.83975095;0.83975095;0.97823924;0.0;0
1.0220169;0.8974844;0.8722298;0.8722298;0.9893847;0.0;0
0.93363756;1.1441202;0.95767176;0.81259143;1.0321262;0.0;0
0.90881807;1.1122557;1.1122557;0.9849185;1.0030371;0.0;0
0.984015;1.1977026;1.0317578;1.0317578;1.0356066;0.0;0
0.87260926;0.9255635;0.9055984;0.9055984;0.9564348;0.0;0
1.0118501;1.1779546;0.8002509;0.8002509;0.97870797;0.0;0
1.0826783;0.93747556;0.8027157;0.8027157;1.0057753;0.0;0
1.030118;1.0860373;0.9098351;0.9098351;0.9621986;0.0;0
0.83724374;1.1530972;1.010742;0.8328934;0.9981787;0.0;0
1.1377635;0.86831284;0.86831284;0.86831284;0.9517636;0.0;0
0.8699911;0.88225543;0.88225543;0.88225543;1.0004662;0.0;0
1.1059248;1.0323834;1.0323834;1.0323834;1.0420315;0.0;0
0.944226;1.1375299;1.1375299;1.052272;1.0448318;0.0;0
1.1131046;0.8315798;0.8315798;0.8315798;0.98191124;0.0;0
0.8825092;1.1403524;0.97866654;0.97458047;0.95034564;0.0;0
0.87466484;0.93724823;0.93724823;0.93724823;1.0412148;0.0;0
0.99881035;0.9624906;0.94885844;0.94885844;1.006719;0.0;0
0.8131744;0.93594444;0.8843246;0.8843246;1.0080621;0.0;0
0.89011896;1.1645919;1.1346642;0.9659612;1.0315068;0.0;0
1.0896049;0.85231775;0.85231775;0.85231775;0.9893352;0.0;0
1.1349534;1.0297098;0.9302632;0.9302632;0.99201167;0.0;0
0.83231413;0.8592432;0.8592432;0.8592432;1.0351487;0.0;0
1.1528311;1.1714379;0.89017916;0.89017916;0.99915385;0.0;0
1.1190069;1.1191726;1.0251356;1.0251356;1.0235808;0.0;0
1.1478738;0.8935277;0.8935277;0.8935277;1.0405035;0.0;0
1.0793715;0.9191113;0.9191113;0.9191113;0.9893592;0.0;0
1.0696613;0.95260614;0.95260614;0.95260614;1.0388932;0.0;0
1.0100373;0.9621671;0.9621671;0.9621671;0.98273987;0.0;0
1.0611149;1.1269372;1.0998479;0.8791295;1.0429577;0.0;0
1.1676439;1.0258133;1.0258133;0.95697683;0.980537;0.0;0
0.8402088;0.9711797;0.9711797;0.9521202;0.9734225;0.0;0
0.9263058;1.0877779;0.9979668;0.83040875;1.0220821;0.0;0
0.828982;0.98314595;0.94257736;0.9336273;1.0421999;0.0;0
1.177922;0.851296;0.851296;0.851296;1.0268148;0.0;0
0.9781062;0.8429957;0.8429957;0.8429957;1.0240122;0.0;0
1.0701377;0.93038267;0.93038267;0.93038267;1.0473025;0.0;0
1.136448;1.0411481;0.9829005;0.9829005;1.0057443;0.0;0
1.1964;0.85393655;0.85393655;0.85393655;1.038762;0.0;0
0.86471295;1.0200536;0.9172413;0.9172413;0.9537095;0.0;0
1.1198051;0.9078438;0.8349853;0.8349853;0.96321565;0.0;0
1.1549692;1.0781654;0.90122306;0.90122306;0.9771492;0.0;0
0.81955016;0.8113051;0.805796;0.805796;1.0446125;0.0;0
1.1016362;0.9876094;0.9876094;0.9876094;0.96969295;0.0;0
0.9418901;0.8209057;0.8209057;0.8209057;0.98830825;0.0;0
1.0594387;0.9322031;0.9322031;0.9322031;0.95355284;0.0;0
1.0056193;0.80623007;0.80623007;0.80623007;0.95781887;0.0;0
0.9038969;0.9876395;0.86714655;0.86714655;1.0082648;0.0;0
0.85408854;1.1068064;1.0695286;1.0695286;0.9597738;0.0;0
0.84677887;0.840088;0.840088;0.840088;1.0399203;0.0;0
0.84132916;1.094089;0.8023813;0.8023813;1.0385801;0.0;0
1.055116;1.033678;1.033678;1.033678;1.0122215;0.0;0
0.94056433;1.0018421;0.810794;0.810794;0.98962873;0.0;0
0.88665336;1.0397933;0.9366996;0.9366996;1.0387822;0.0;0
1.0767541;0.93435884;0.93435884;0.93435884;0.99878174;0.0;0
1.0747398;1.0841358;0.9481498;0.9424177;0.9690615;0.0;0
1.0156673;1.1118664;0.95248365;0.95248365;0.98456585;0.0;0
1.1739831;1.1112895;1.0890911;1.0890911;0.9863143;0.0;0
0.9541657;0.9077839;0.9077839;0.9077839;1.007981;0.0;0
1.1343452;1.0615628;1.0073509;0.8460865;0.99012065;0.0;0
0.8300558;0.85923827;0.85923827;0.8068744;1.0318279;0.0;0
1.0959325;0.9981679;0.84324545;0.84324545;1.0126511;0.0;0
1.195379;0.8010517;0.8010517;0.8010517;0.97521245;0.0;0
1.1386393;0.87743473;0.87743473;0.87743473;0.9902081;0.0;0
1.0318658;1.0526936;0.81472313;0.8034389;1.0223247;0.0;0
1.0507064;1.1497446;1.1497446;1.1056013;0.9742246;0.0;0
0.9413158;0.8196113;0.8196113;0.8196113;0.95916337;0.0;0
1.071794;1.0234212;0.8864742;0.8864742;1.0211145;0.0;0
1.1081581;1.05471;0.9609737;0.9609737;0.99066573;0.0;0
1.1992913;1.1729563;0.8904097;0.8904097;0.96242785;0.0;0
0.99698514;1.0620575;1.0620575;0.97482777;0.9979469;0.0;0
0.8245216;0.8412131;0.8412131;0.8412131;1.0060314;0.0;0
1.0383432;0.8586977;0.8586977;0.8586977;0.95257574;0.0;0
0.84760964;1.0543057;0.88302207;0.88302207;1.029112;0.0;0
0.897906;0.8862479;0.8862479;0.8862479;0.9991511;0.0;0
0.93151194;1.1713222;1.1713222;1.1654185;0.95255494;0.0;0
1.092412;1.1682749;1.1538723;1.0893095;1.0361786;0.0;0
0.87352324;1.1794623;0.91726804;0.878751;1.0085257;0.0;0
0.8663012;0.917181;0.917181;0.917181;1.0463252;0.0;0
0.8179857;1.08678;1.08678;0.9009587;0.9781218;0.0;0
1.1492959;1.0652056;1.0652056;0.9725093;0.99126095;0.0;0
1.0774021;0.8142415;0.8142415;0.8142415;1.0162938;0.0;0
0.8159786;0.90622604;0.90622604;0.84531915;1.0413982;0.0;0
0.8113169;0.8827067;0.8827067;0.8827067;1.0291165;0.0;0
1.0234697;0.9483234;0.9483234;0.9483234;1.0143019;0.0;0
0.91301376;1.1812215;0.87271196;0.87271196;1.0295517;0.0;0
1.0386906;1.1382407;0.9890895;0.8300012;0.9594842;0.0;0
0.97384167;0.91736984;0.91736984;0.8998549;1.0224179;0.0;0
1.169325;1.0120126;0.9968537;0.898263;1.0078628;0.0;0
0.9151236;0.87690645;0.87690645;0.87690645;0.9774253;0.0;0
1.0716581;0.9109736;0.9109736;0.9109736;0.9738549;0.0;0
0.8216217;0.8260013;0.8260013;0.8260013;0.978827;0.0;0
1.1823442;1.0570426;1.0570426;0.9881359;0.96228725;0.0;0
1.192303;1.0627683;0.9408562;0.90654314;0.9773255;0.0;0
1.0956298;1.1354007;1.0869948;1.0869948;0.9571253;0.0;0
0.986085;1.1486207;1.0220288;1.0220288;1.0172739;0.0;0
0.8879974;0.86402375;0.8310259;0.8310259;1.0012295;0.0;0
1.1250066;1.0972164;0.9879032;0.9734325;0.9627681;0.0;0
1.0945417;0.853883;0.8116655;0.8116655;1.0197196;0.0;0
0.8887816;0.949486;0.949486;0.949486;0.96780115;0.0;0
0.9804861;1.0062146;1.0062146;1.0062146;0.9994886;0.0;0
0.9851196;0.819788;0.819788;0.819788;1.0420105;0.0;0
1.1305642;0.86270547;0.86270547;0.86270547;1.0260919;0.0;0
1.0735378;0.90844643;0.90844643;0.90844643;1.0084138;0.0;0
1.0572671;0.85101694;0.85101694;0.85101694;1.0084919;0.0;0
1.0599309;1.1736385;1.1617213;0.90588665;0.9564192;0.0;0
0.90818805;0.91532767;0.86043704;0.86043704;0.99270105;0.0;0
0.9486845;1.0004686;0.802641;0.802641;0.9807122;0.0;0
0.8182649;1.1986136;1.0122086;1.0122086;0.9974636;0.0;0
1.1147765;1.0266571;0.8956973;0.8956973;1.0451424;0.0;0
0.9731993;0.9645983;0.9645983;0.9645983;1.0286517;0.0;0
0.97529536;1.171917;1.0695688;1.0695688;1.0109977;0.0;0
0.8981425;0.8889991;0.8889991;0.8889991;1.020469;0.0;0
0.8837709;0.8718003;0.8718003;0.8622258;1.02306;0.0;0
1.0351287;1.0141457;1.0141457;1.0141457;0.9956373;0.0;0
0.8930212;0.9709207;0.9709207;0.9299333;1.0366358;0.0;0
0.82568353;1.1187944;1.067955;0.84412724;1.0117306;0.0;0
1.107003;0.816804;0.816804;0.816804;1.0238034;0.0;0
0.95058775;1.0470903;1.0232489;0.9979035;0.9511049;0.0;0
0.95209426;1.0842717;0.9402753;0.9402753;1.0037917;0.0;0
0.9725273;1.1887667;0.98673886;0.98673886;0.9864184;0.0;0
1.1260179;0.8583053;0.8583053;0.8583053;0.95554036;0.0;0
0.9283348;0.8984973;0.8984973;0.84296477;1.0146134;0.0;0
1.1032145;1.1729773;0.96618724;0.9186995;1.042876;0.0;0
1.175818;1.0522516;0.9539947;0.9539947;1.0232756;0.0;0
1.0643473;0.81521964;0.81521964;0.81521964;0.9579891;0.0;0
0.9726724;0.8309376;0.8309376;0.8309376;0.95566905;0.0;0
1.0991158;1.1141763;1.1025863;0.80879503;0.9845032;0.0;0
0.98315895;1.0269898;0.9350155;0.9350155;0.9738548;0.0;0
0.9657709;1.0261662;1.0261662;1.0261662;0.95275724;0.0;0
1.0101132;1.1519463;1.1519463;0.98091084;0.9540072;0.0;0
0.9270889;0.8964392;0.8964392;0.8964392;0.98451465;0.0;0
0.8417001;0.8641724;0.81174916;0.81174916;0.9633539;0.0;0
0.9659408;1.0455223;0.9484872;0.9484872;0.9694666;0.0;0
0.84954274;1.1529692;0.98293465;0.98293465;1.0369519;0.0;0
0.9641766;0.9061003;0.9061003;0.9061003;1.0493678;0.0;0
1.0227735;1.0725178;1.0539249;0.8113094;1.030458;0.0;0
1.1722845;0.8609516;0.8609516;0.8609516;0.9732767;0.0;0
0.81448895;0.8687635;0.8687635;0.8687635;0.9675842;0.0;0
1.0485834;1.160604;1.160604;1.0815024;1.0078475;0.0;0
0.9830941;0.84718597;0.84718597;0.84718597;1.0283912;0.0;0
0.80810446;0.8097382;0.8097382;0.8097382;1.0157443;0.0;0
0.89981925;1.1099762;1.1099762;0.8468183;1.0303751;0.0;0
0.8473941;0.9450038;0.9351697;0.8633153;0.9986997;0.0;0
0.8867177;0.9586634;0.9586634;0.9033309;1.0487767;0.0;0
0.9098281;1.119943;0.84693813;0.84693813;1.0286868;0.0;0
0.96052253;0.8719743;0.8635039;0.8635039;0.95509416;0.0;0
1.0116158;1.0601308;1.0601308;1.0601308;0.9864055;0.0;0
0.800396;0.92541134;0.92541134;0.92541134;1.0059621;0.0;0
0.86474776;0.8417074;0.8417074;0.8417074;0.9724198;0.0;0
0.83742654;1.0749984;1.0749984;0.9274292;0.9903351;0.0;0
1.0198693;0.9274657;0.9274657;0.9274657;1.012961;0.0;0
0.93162996;1.1466416;0.89478666;0.89478666;1.0052168;0.0;0
1.0193591;1.1676142;0.8311287;0.8311287;1.036145;0.0;0
0.88872933;1.1396207;1.0090479;0.8560869;0.9762511;0.0;0
0.8096917;0.9289407;0.87987566;0.87987566;1.0421144;0.0;0
1.1765468;0.89463305;0.8259224;0.8259224;0.98221445;0.0;0
0.84332323;1.1571202;1.1252278;0.8349762;1.0420396;0.0;0
0.8507435;0.9811788;0.93143874;0.93143874;0.9748287;0.0;0
0.85861874;1.0830959;1.031756;0.8151144;1.0007544;0.0;0
1.1925106;1.1308657;0.84185827;0.84185827;1.043224;0.0;0
1.0470641;0.91107464;0.91107464;0.8320793;0.9777499;0.0;0
1.044116;0.84763896;0.84763896;0.84763896;1.0348753;0.0;0
1.1946793;1.049931;0.9799454;0.9799454;1.0001231;0.0;0
0.8353755;1.0360769;0.93499273;0.87853396;0.99197954;0.0;0
1.1898004;0.90808004;0.90808004;0.89253134;1.0163689;0.0;0
0.88160527;1.0338827;0.8437535;0.8437535;0.9698551;0.0;0
1.0492285;1.1161429;0.84627646;0.84627646;1.015883;0.0;0
0.96803343;0.9400044;0.9400044;0.85885847;0.96766263;0.0;0
0.95358074;0.89692706;0.8555317;0.8555317;1.0210867;0.0;0
1.1724973;1.0900005;0.88938034;0.88938034;1.011065;0.0;0
0.8596911;1.1143488;0.86592704;0.86592704;0.963986;0.0;0
1.1988276;1.1817157;1.1209937;0.96832985;0.9600684;0.0;0
0.95165;0.8590343;0.8590343;0.8242145;1.0107353;0.0;0
1.05951;1.1557057;1.0210358;1.0210358;0.9621486;0.0;0
1.1871626;1.1060395;1.0331832;0.8916885;1.0125093;0.0;0
0.8230404;1.08076;0.95855397;0.95855397;1.0499022;0.0;0
1.1691457;0.92522144;0.91937244;0.9098064;0.9622976;0.0;0
1.0271245;0.80887717;0.80887717;0.80887717;0.9973811;0.0;0
1.0817587;1.0030202;1.0030202;1.0030202;1.0424403;0.0;0
0.8596737;0.9143078;0.9143078;0.9143078;1.0437102;0.0;0
1.013355;0.9159284;0.8546464;0.8546464;0.9529911;0.0;0
1.0694054;1.1708554;1.1654748;1.1654748;1.0308008;0.0;0
0.98249894;0.8611876;0.8611876;0.8611876;0.9738546;0.0;0
0.8619941;1.173693;0.8265079;0.8265079;1.0246569;0.0;0
0.8976476;1.0015227;1.0015227;1.0015227;0.98550034;0.0;0
1.1417571;1.1353117;0.86818606;0.86818606;0.9724889;0.0;0
0.8137884;0.91343504;0.8390921;0.8390921;0.99707216;0.0;0
1.0835449;1.0535682;0.8692868;0.8692868;0.9675919;0.0;0
1.199756;1.0226353;1.0226353;1.0226353;0.99241954;0.0;0
0.8029932;1.1696664;0.88851774;0.88851774;0.9894819;0.0;0
0.86441827;0.87171936;0.87171936;0.87171936;1.0462862;0.0;0
1.0696577;0.88182795;0.88182795;0.88182795;1.0042124;0.0;0
0.8239963;1.1795858;1.0072893;1.0072893;1.019707;0.0;0
1.035916;0.83918583;0.83918583;0.83918583;0.9674939;0.0;0
1.0736;1.053873;0.83717364;0.83717364;1.0497302;0.0;0
1.0352585;0.82422566;0.82422566;0.82422566;0.9997681;0.0;0
0.9460739;0.8307963;0.8307963;0.8307963;0.9575231;0.0;0
1.078913;1.0388595;1.0139945;0.8939649;1.0109286;0.0;0
1.0377178;1.0205472;0.8207047;0.8207047;0.9818146;0.0;0
0.88305485;1.0292104;1.0292104;1.0292104;0.97939324;0.0;0
1.0252542;0.9894608;0.9894608;0.9167264;0.98170185;0.0;0
1.1527629;1.0969437;1.0117202;1.0117202;0.99504167;0.0;0
1.0667334;1.1968755;0.998523;0.998523;0.97871256;0.0;0
0.9887166;0.9103125;0.9103125;0.9103125;1.0278678;0.0;0
0.92863363;0.9293759;0.9293759;0.87948173;0.9678959;0.0;0
0.83435446;0.92921984;0.8273864;0.8273864;0.96419394;0.0;0
0.8978509;1.1053076;1.0746855;1.0561231;0.9604472;0.0;0
0.8044747;0.9392062;0.8179892;0.8179892;0.99103606;0.0;0
1.1946504;1.0706948;0.8005675;0.8005675;0.96128756;0.0;0
0.8889929;0.97835505;0.8123925;0.8123925;0.9525058;0.0;0
1.1259503;1.0431218;0.881379;0.881379;0.9794405;0.0;0
0.8674579;1.1316061;1.0280783;0.9689884;1.048003;0.0;0
0.91344047;1.0056235;1.0056235;1.0056235;0.9510917;0.0;0
0.9673109;0.99006927;0.96829534;0.8529257;0.95638686;0.0;0
0.92976224;0.90678984;0.90678984;0.90678984;1.0083135;0.0;0
1.1193403;1.0063618;1.0063618;1.0063618;0.99978787;0.0;0
1.1830773;0.9049649;0.9049649;0.9049649;0.96043116;0.0;0
1.1501178;1.137428;1.137428;1.137428;1.0394725;0.0;0
0.8614311;0.9555456;0.9555456;0.8711808;1.0174432;0.0;0
1.1106755;0.851643;0.851643;0.851643;0.99946845;0.0;0
0.8591788;0.89598703;0.89598703;0.89598703;1.0043732;0.0;0
1.1653525;1.0138326;1.0138326;1.0138326;1.0296172;0.0;0
1.0071515;1.166515;1.0221267;1.0221267;0.959808;0.0;0
0.93455243;0.9202246;0.9202246;0.8486124;1.0433167;0.0;0
0.8628102;0.9057545;0.9057545;0.9057545;0.9612635;0.0;0
0.8047236;0.96262395;0.879603;0.879603;0.9958548;0.0;0
0.8991788;1.1871018;0.9441844;0.9441844;0.9747582;0.0;0
1.165608;1.1380879;1.1380879;1.1380879;1.0165212;0.0;0
1.1189048;0.85986716;0.85986716;0.85986716;1.033983;0.0;0
1.1879175;1.0455014;0.82071507;0.82071507;1.0116671;0.0;0
0.8403046;1.1167457;0.9622239;0.9622239;0.9723978;0.0;0
1.0368716;1.1072041;0.8643157;0.8643157;1.0279379;0.0;0
0.90286016;0.9955382;0.9425147;0.8648833;1.0442662;0.0;0
1.0171766;1.0927325;1.0179904;0.8319811;0.9660988;0.0;0
0.92818195;1.0334346;1.0020546;0.96753955;0.9753511;0.0;0
0.9133862;0.880578;0.880578;0.880578;1.0029598;0.0;0
1.0295382;0.82242143;0.80733556;0.80733556;1.0239773;0.0;0
0.87332726;0.94779986;0.94779986;0.94779986;0.96269864;0.0;0
0.9876534;0.8247756;0.8115855;0.8115855;0.9550651;0.0;0
1.0603249;0.95800537;0.95800537;0.95800537;1.0066959;0.0;0
0.8512728;1.1315516;1.0588;0.8121855;1.0297227;0.0;0
1.1722378;1.1377176;0.85036176;0.85036176;0.9797629;0.0;0
1.0022899;0.81362957;0.81362957;0.81362957;1.0082985;0.0;0
1.1278112;0.82781416;0.82781416;0.82781416;1.0303452;0.0;0
1.0615622;1.0679468;0.8870395;0.8870395;0.95288223;0.0;0
1.0840003;0.99999946;0.95763505;0.82176757;0.9836164;0.0;0
1.0864524;0.85974336;0.8387629;0.8000608;0.98031974;0.0;0
1.1500399;1.1222118;0.8088253;0.8088253;1.0223057;0.0;0
1.0454422;0.88659847;0.88659847;0.8181477;1.016622;0.0;0
0.91128683;0.8312597;0.8312597;0.8312597;1.0326807;0.0;0
0.8398039;1.0998029;1.0998029;0.96170723;1.0048645;0.0;0
1.0425003;1.0432504;1.0432504;1.0432504;0.972789;0.0;0
0.8265411;0.9577771;0.9577771;0.81213087;0.9933104;0.0;0
0.8965174;1.0770905;1.0770905;0.9403961;0.98960507;0.0;0
0.8242829;1.1645523;0.8232634;0.8232634;1.0167748;0.0;0
1.0195551;0.81367296;0.81367296;0.81367296;1.0453923;0.0;0
0.86413527;1.0510718;0.95831597;0.95831597;0.99577034;0.0;0
1.0441629;0.88726693;0.88726693;0.88726693;1.0138844;0.0;0
1.116346;0.9896551;0.9896551;0.8388961;0.9677695;0.0;0
