[-];[-];[-];[-];[-];[m];
87.45877;36.843426;36.843426;24.681211;0.802507;0.0;0
33.93882;65.20833;21.037827;21.037827;0.7770158;0.0;0
53.08973;34.709625;34.709625;34.709625;1.2418511;0.0;0
24.848156;45.579517;45.579517;17.79067;1.2081478;0.0;0
24.487202;45.80152;36.361794;36.361794;1.2278305;0.0;0
16.133793;4.56761;4.56761;4.56761;0.78118205;0.0;0
94.0025;43.02835;43.02835;42.555973;0.8846507;0.0;0
88.8;64.11002;64.11002;64.11002;1.2007712;0.0;0
77.7381;54.609764;54.609764;54.609764;0.7947398;0.0;0
51.770977;7.537624;7.537624;7.537624;0.97571725;0.0;0
49.065884;66.80892;49.19309;28.15553;0.92064565;0.0;0
52.97927;30.893187;30.893187;12.466921;1.1899252;0.0;0
53.661434;1.4533359;1.4533359;1.4533359;1.0090381;0.0;0
43.461964;15.568;15.568;15.568;0.8951871;0.0;0
13.184166;49.76099;49.76099;49.76099;1.0121506;0.0;0
12.575129;31.047062;31.047062;31.047062;0.8062231;0.0;0
95.22545;69.44136;53.635036;34.838608;1.1156014;0.0;0
48.208256;24.07294;13.213658;13.213658;1.0591688;0.0;0
95.32102;77.28189;51.32889;51.32889;1.0503544;0.0;0
16.366053;28.654854;28.654854;23.533642;0.9689222;0.0;0
55.44611;62.09016;60.293102;5.298304;0.8971221;0.0;0
20.779648;79.923645;40.468815;40.468815;0.78269035;0.0;0
25.32593;38.561756;38.561756;29.768637;1.2235162;0.0;0
3.0151572;4.6900263;4.6900263;4.6900263;0.958277;0.0;0
11.904141;53.5492;53.5492;53.5492;0.99796087;0.0;0
91.68567;99.540955;40.014816;40.014816;0.9378834;0.0;0
32.160084;96.8995;60.81002;53.64435;1.2439387;0.0;0
60.81684;22.110008;22.110008;22.110008;1.148086;0.0;0
46.506763;75.5721;45.114017;45.114017;0.7978801;0.0;0
40.05112;34.50173;21.996065;21.996065;1.0540875;0.0;0
53.19329;16.035645;16.035645;7.6026983;0.99231726;0.0;0
18.732021;66.59481;57.82823;57.82823;1.1466761;0.0;0
98.860504;50.091866;33.790295;3.3547566;1.2486581;0.0;0
81.8326;53.92766;27.219109;20.817554;1.1221534;0.0;0
74.16405;82.74099;15.111051;15.111051;1.1824644;0.0;0
46.88124;33.661003;13.962971;8.505177;1.0013177;0.0;0
15.296184;66.71281;66.71281;26.224653;0.936799;0.0;0
92.06738;36.625484;22.171583;15.406128;1.0716399;0.0;0
34.145294;4.2819624;4.2819624;4.2819624;1.1247092;0.0;0
5.020168;37.80773;37.80773;37.80773;0.86376697;0.0;0
34.246944;95.003944;25.99905;6.4572163;1.0016937;0.0;0
79.44776;48.331417;48.331417;46.01882;0.8068955;0.0;0
62.274647;10.831962;10.831962;10.831962;0.8581764;0.0;0
75.08635;68.785805;68.785805;68.785805;1.1909294;0.0;0
79.3656;96.3383;56.096283;10.800715;0.822366;0.0;0
21.203342;90.79545;18.089312;18.089312;1.1556741;0.0;0
92.3791;57.200363;57.200363;48.189903;0.9362979;0.0;0
43.80458;37.63431;37.63431;37.63431;1.0817606;0.0;0
63.904976;58.07196;34.975048;34.975048;1.2051632;0.0;0
0.24085417;81.59495;76.38743;34.134773;1.1404493;0.0;0
99.336914;86.12512;54.308594;54.308594;1.1629705;0.0;0
28.09683;81.8862;81.8862;44.752174;0.8805745;0.0;0
6.21569;45.55308;45.55308;45.55308;0.9308373;0.0;0
45.831623;11.89461;4.109167;4.109167;1.1163961;0.0;0
12.9117155;56.92165;56.92165;22.71995;1.1386173;0.0;0
15.241148;15.651319;15.651319;8.3708;1.1450261;0.0;0
63.23196;6.1052237;6.1052237;6.1052237;1.120054;0.0;0
39.29881;49.871796;12.000154;12.000154;0.8658113;0.0;0
92.18603;65.540794;65.540794;65.540794;0.89454335;0.0;0
31.922459;85.41619;64.752426;24.503475;1.2210205;0.0;0
72.62075;78.28573;33.889244;33.889244;1.0269302;0.0;0
46.115334;85.72548;85.72548;71.42613;1.1272252;0.0;0
65.99853;76.00928;56.561012;35.260265;1.0495979;0.0;0
59.973537;70.326904;70.326904;44.004406;1.212251;0.0;0
47.28367;1.0236555;1.0236555;1.0236555;1.1843909;0.0;0
95.00661;62.61397;28.858725;22.753157;0.8806874;0.0;0
34.27794;12.056975;12.056975;12.056975;1.1923547;0.0;0
17.731777;5.876127;5.876127;5.876127;0.9000197;0.0;0
67.81262;15.649652;15.649652;0.31772932;0.9704902;0.0;0
84.602295;82.330986;40.356926;40.356926;1.1756167;0.0;0
4.034971;74.387505;13.643057;13.643057;0.91200954;0.0;0
44.968773;94.877754;68.62443;68.62443;0.895386;0.0;0
89.24985;97.897835;43.085613;18.109734;1.0843284;0.0;0
74.96436;89.32947;89.32947;73.96064;1.2498382;0.0;0
99.180855;13.301276;13.301276;13.301276;0.8155285;0.0;0
53.14607;87.83949;76.76641;64.461586;1.1005303;0.0;0
66.002975;83.865326;24.257051;24.257051;1.0134777;0.0;0
30.255003;87.10988;71.60081;71.60081;0.95530874;0.0;0
94.75408;15.177045;2.051971;2.051971;1.1249294;0.0;0
36.639885;11.688015;11.688015;11.688015;1.0274181;0.0;0
73.85368;92.38165;49.36692;49.36692;1.1489055;0.0;0
40.31999;17.390926;17.390926;17.390926;1.121927;0.0;0
56.186275;36.86849;36.86849;36.86849;1.2425594;0.0;0
71.98106;45.603924;26.324728;26.324728;1.1554329;0.0;0
50.898327;12.453009;12.453009;11.020106;0.7833999;0.0;0
90.709564;2.0732224;2.0732224;2.0732224;1.1397897;0.0;0
41.935905;99.4091;86.319626;26.071905;1.0748516;0.0;0
64.71071;87.66696;87.66696;85.52761;0.7948952;0.0;0
34.24282;91.23467;51.85169;23.332203;1.0527446;0.0;0
40.821587;28.46346;28.46346;28.46346;1.1254019;0.0;0
44.01061;22.017956;22.017956;22.017956;0.8485972;0.0;0
12.589444;42.592396;42.592396;7.6211877;0.9674558;0.0;0
9.181451;45.337402;45.337402;45.337402;1.0212431;0.0;0
66.75232;0.5698879;0.5698879;0.5698879;0.95657635;0.0;0
65.55522;77.92752;73.865654;19.051468;1.1880023;0.0;0
66.29434;99.66674;28.544594;27.089365;0.8344516;0.0;0
1.9864469;52.8738;52.8738;52.8738;1.1357778;0.0;0
32.66142;38.831985;38.831985;38.831985;1.1390456;0.0;0
19.789007;39.28126;39.28126;39.28126;0.974015;0.0;0
77.81736;9.616753;9.616753;9.616753;1.019739;0.0;0
86.06443;26.62352;26.62352;26.62352;0.8267812;0.0;0
24.675571;50.218258;25.352627;25.352627;0.84757876;0.0;0
66.78824;43.190483;13.350383;13.350383;1.0158324;0.0;0
12.944986;54.508026;36.498108;36.498108;0.8623404;0.0;0
27.522501;84.90807;84.90807;84.90807;1.1532327;0.0;0
13.8740635;22.531979;22.531979;22.531979;1.058109;0.0;0
28.359241;2.7761414;2.7761414;2.7761414;0.7782893;0.0;0
67.476906;3.8321624;3.8321624;3.8321624;0.9289383;0.0;0
91.033585;13.425539;13.425539;13.425539;1.1792129;0.0;0
20.260216;57.052593;25.636118;25.636118;0.888722;0.0;0
54.212482;80.8204;80.8204;76.70194;1.109859;0.0;0
70.1421;88.681725;8.168154;8.168154;0.7969001;0.0;0
95.29272;63.51497;41.46897;41.46897;1.2152668;0.0;0
61.00995;40.320293;40.320293;19.162819;0.97467285;0.0;0
25.518143;15.459926;15.459926;15.459926;0.9957828;0.0;0
62.55156;40.14782;28.108438;28.108438;1.0349151;0.0;0
32.055912;33.248188;22.192318;22.192318;0.93171614;0.0;0
97.613075;87.00389;34.525105;34.525105;1.1126426;0.0;0
39.973618;48.67707;48.67707;16.486696;0.7572918;0.0;0
68.54592;22.627329;22.627329;22.627329;0.83110213;0.0;0
2.332526;28.887218;28.887218;28.154043;0.8444105;0.0;0
40.012142;13.655652;13.655652;2.8752763;1.0676701;0.0;0
87.51201;91.85936;91.85936;4.0559034;1.1953005;0.0;0
61.02664;5.044081;5.044081;5.044081;0.7818199;0.0;0
44.39985;1.2944964;1.2944964;1.2944964;1.1762294;0.0;0
93.59439;18.307064;18.307064;18.307064;1.1597568;0.0;0
85.399895;81.089294;81.089294;66.88127;0.78831285;0.0;0
32.228344;52.351444;31.529572;31.529572;0.8216142;0.0;0
54.459396;62.58807;8.296608;7.4205656;0.92502266;0.0;0
48.987526;35.77959;35.77959;34.81364;0.8073348;0.0;0
63.223927;6.877112;6.877112;6.877112;1.1291431;0.0;0
33.417786;85.617256;75.30145;6.30094;1.0020347;0.0;0
24.428059;19.197508;19.197508;19.197508;0.9553823;0.0;0
91.26806;3.3155894;3.3155894;3.3155894;1.1124738;0.0;0
92.388214;57.274685;19.357014;19.357014;0.89644766;0.0;0
84.333855;8.338089;8.338089;8.338089;1.1857657;0.0;0
97.82066;9.585228;9.585228;9.585228;1.0769833;0.0;0
74.5017;80.039696;80.039696;53.554214;0.92325264;0.0;0
76.46908;49.166042;49.166042;31.268084;1.0199363;0.0;0
76.26138;24.15843;24.15843;0.5910914;0.87972426;0.0;0
48.065956;34.869156;34.869156;34.869156;1.2424904;0.0;0
45.650654;72.9268;58.935276;28.978422;0.96780217;0.0;0
24.030226;6.644751;6.644751;6.644751;1.198387;0.0;0
64.48547;11.656897;11.656897;11.656897;1.2390102;0.0;0
28.939121;61.63004;61.63004;17.432278;1.0178962;0.0;0
25.788263;60.701103;37.470695;3.2531497;1.1149977;0.0;0
58.600277;97.24649;4.317832;4.317832;1.0361234;0.0;0
41.00414;37.461205;37.461205;30.607613;0.7957838;0.0;0
21.893473;6.517112;5.196798;5.196798;1.226209;0.0;0
81.607445;53.75837;53.75837;8.102681;0.9783182;0.0;0
86.05839;63.8383;15.680522;15.680522;1.1970316;0.0;0
16.778275;13.968883;13.968883;13.968883;1.0778027;0.0;0
0.7606282;55.29067;55.29067;55.29067;0.80259544;0.0;0
33.619637;19.784735;9.451011;9.451011;0.9585265;0.0;0
79.753105;84.474556;66.7184;30.75409;0.84792405;0.0;0
83.91899;83.5178;61.265747;36.610737;0.83492994;0.0;0
13.841524;42.968613;42.968613;42.968613;1.1075444;0.0;0
77.435844;96.67465;17.28176;17.28176;0.76501;0.0;0
11.57926;97.97759;79.98075;15.203233;1.2330703;0.0;0
39.01236;12.933816;12.933816;12.933816;0.9749617;0.0;0
99.86096;36.777702;36.777702;36.777702;0.9948788;0.0;0
19.267157;60.036144;36.18482;36.18482;0.89971447;0.0;0
15.404819;8.492932;8.492932;8.492932;0.79280806;0.0;0
42.285805;38.271725;38.271725;38.271725;1.0441214;0.0;0
61.970657;26.124598;10.688914;10.688914;0.9223772;0.0;0
93.29075;95.205505;42.512337;42.512337;1.0620363;0.0;0
98.082306;41.164467;41.164467;2.3460252;1.027885;0.0;0
6.973367;76.26946;49.824253;41.215702;0.8584554;0.0;0
13.808372;38.67667;16.59129;16.59129;0.980827;0.0;0
79.07589;13.189889;13.189889;13.189889;0.9040315;0.0;0
27.070509;86.31652;44.30174;44.30174;0.869862;0.0;0
88.48606;0.05168752;0.05168752;0.05168752;1.1348522;0.0;0
66.348694;5.603528;5.603528;5.603528;0.7559533;0.0;0
11.193362;36.444798;36.444798;36.444798;0.88444144;0.0;0
83.2546;68.692955;67.64005;2.9347515;1.0155429;0.0;0
17.643875;34.177013;7.7281904;7.7281904;0.988073;0.0;0
42.355305;6.640619;6.640619;6.640619;1.2200826;0.0;0
55.222973;31.790825;31.527718;31.527718;1.1718287;0.0;0
50.081608;24.505636;24.505636;24.505636;1.1258013;0.0;0
68.61943;0.5519258;0.5519258;0.5519258;1.0070391;0.0;0
65.27215;53.484844;8.47616;8.47616;0.96445334;0.0;0
99.20428;11.673425;11.673425;11.673425;0.7682848;0.0;0
99.9422;28.756754;24.056602;2.707112;1.1608341;0.0;0
51.650776;64.122574;28.275948;28.275948;0.96535647;0.0;0
9.528956;72.51432;18.187809;18.187809;0.9104837;0.0;0
72.78705;26.352928;26.352928;19.935852;1.0533172;0.0;0
97.66664;32.926075;32.926075;32.926075;1.1270689;0.0;0
31.839455;24.698454;24.698454;24.698454;1.0115256;0.0;0
46.126278;95.68929;86.17372;86.17372;0.8247916;0.0;0
42.483444;19.060068;19.060068;19.060068;1.2108232;0.0;0
5.151401;18.32623;18.32623;17.269571;0.80642474;0.0;0
67.22972;44.50908;17.062439;17.062439;1.2347858;0.0;0
35.340237;18.938744;18.938744;18.938744;0.97123855;0.0;0
78.74851;15.679278;15.679278;15.679278;1.2233115;0.0;0
83.213684;9.596995;9.596995;9.596995;1.2073249;0.0;0
82.12486;64.02072;2.5770118;2.5770118;0.95313364;0.0;0
41.672432;61.212105;14.212801;14.212801;1.1500126;0.0;0
32.161354;65.01979;65.01979;21.796352;0.7948863;0.0;0
74.88459;77.33227;12.353001;9.135032;0.7913671;0.0;0
80.14093;32.642536;4.838702;4.838702;0.9279783;0.0;0
49.130833;91.843185;10.930425;10.930425;1.0548925;0.0;0
89.30417;73.32313;69.07051;11.117455;0.75466055;0.0;0
14.39943;80.47281;13.941133;13.941133;1.0075876;0.0;0
87.90809;72.09901;14.638973;11.686803;1.2378235;0.0;0
9.618563;35.85198;23.037716;23.037716;1.1792227;0.0;0
15.361017;28.31042;28.31042;28.31042;0.8662353;0.0;0
53.388664;42.25748;20.043287;20.043287;1.0140344;0.0;0
6.761173;9.712066;3.547186;3.547186;0.8357044;0.0;0
5.290182;45.133537;45.133537;25.407;0.88163006;0.0;0
0.06186923;4.323667;4.323667;4.323667;1.2115004;0.0;0
43.637302;0.40455654;0.40455654;0.40455654;1.2488891;0.0;0
77.464645;93.15058;26.541605;26.541605;0.8712805;0.0;0
3.4934866;68.93679;18.86387;18.106514;0.8560339;0.0;0
65.22924;56.189075;56.189075;24.582657;0.94192964;0.0;0
82.3145;34.116795;25.008389;25.008389;0.9729282;0.0;0
16.808405;57.058098;57.058098;14.0977545;0.7946243;0.0;0
14.694905;89.15866;82.76582;8.571277;0.8238543;0.0;0
86.08149;65.24149;58.84423;7.3789845;0.9624136;0.0;0
82.31423;60.252174;0.9037331;0.9037331;0.8677103;0.0;0
53.89879;46.02585;46.02585;46.02585;1.1724674;0.0;0
81.9218;34.576244;34.576244;25.895977;1.1257733;0.0;0
9.28468;69.85773;69.85773;69.85773;1.0181692;0.0;0
39.45421;98.09828;7.191802;7.191802;0.9663147;0.0;0
73.78238;42.48152;42.48152;7.7552657;1.1654938;0.0;0
25.75262;39.226597;39.226597;39.226597;0.8329977;0.0;0
75.23537;42.817066;42.817066;6.8108063;1.1936939;0.0;0
50.422817;42.560143;42.560143;42.560143;0.7745387;0.0;0
75.0291;99.06257;50.809105;50.809105;1.2116972;0.0;0
46.473316;70.680756;42.545425;42.545425;0.819405;0.0;0
36.796757;35.924854;35.924854;35.924854;1.1560495;0.0;0
21.92673;37.15652;37.15652;28.525398;0.75902253;0.0;0
20.84585;43.085384;43.085384;43.085384;1.1575391;0.0;0
75.151566;3.6808517;3.6808517;3.6808517;1.0420353;0.0;0
11.899846;52.78636;1.7672193;1.7672193;0.75951713;0.0;0
8.607375;81.139984;61.91512;46.89833;1.1371049;0.0;0
17.637373;66.06017;66.06017;4.7211018;0.8007786;0.0;0
17.542898;19.8501;6.606868;2.8408518;1.0199527;0.0;0
82.31253;72.806145;39.763145;13.822052;0.916002;0.0;0
39.856678;71.94867;71.94867;59.580513;1.1295841;0.0;0
99.03894;26.261295;26.261295;26.261295;1.1766108;0.0;0
13.7297535;62.291237;22.073616;22.073616;0.98213834;0.0;0
65.357445;61.098793;35.372105;17.544455;1.1289701;0.0;0
44.878464;83.98036;40.819874;27.560032;1.2083125;0.0;0
39.29789;13.61587;11.737779;5.4194875;1.0946003;0.0;0
87.50967;19.491901;19.491901;19.491901;0.91099524;0.0;0
97.55981;48.60209;48.60209;48.60209;0.981656;0.0;0
87.28717;4.424073;4.424073;4.424073;0.8649989;0.0;0
19.238146;41.565266;41.565266;41.565266;0.9792042;0.0;0
22.087584;78.82402;1.6770401;1.6770401;0.87294525;0.0;0
65.610825;14.879952;14.879952;14.879952;1.1536249;0.0;0
28.915468;46.000275;16.565544;16.565544;1.0549587;0.0;0
73.47517;98.97703;9.804169;9.804169;1.066623;0.0;0
56.6464;50.596943;50.596943;24.722883;0.8051317;0.0;0
55.095367;49.8374;12.02252;12.02252;0.75073016;0.0;0
82.85641;55.88377;55.88377;30.827198;1.1445934;0.0;0
71.056175;18.608578;17.847246;17.847246;1.0211532;0.0;0
2.6675107;14.724916;11.839835;11.839835;1.2157767;0.0;0
4.955419;67.738686;16.26138;16.26138;1.0186197;0.0;0
60.15983;39.58272;39.58272;39.58272;0.85733926;0.0;0
48.624344;28.997765;28.997765;28.997765;1.0992383;0.0;0
26.025864;3.148848;3.148848;3.148848;1.1004915;0.0;0
41.87142;84.60659;12.864935;0.015062196;0.7827663;0.0;0
75.79345;3.2425632;3.2425632;3.2425632;1.0968255;0.0;0
82.66288;75.00082;75.00082;50.25937;0.8562641;0.0;0
56.126694;38.205036;31.247393;20.846413;0.8772603;0.0;0
38.543095;59.872795;7.9807606;0.16104054;0.7657074;0.0;0
27.07697;24.775324;15.603037;15.603037;1.0636861;0.0;0
52.19663;15.548412;9.164949;9.164949;1.1158648;0.0;0
31.481813;53.343468;53.343468;53.343468;0.8652458;0.0;0
56.41387;69.56481;37.6764;37.6764;1.1462694;0.0;0
67.66847;19.557375;19.557375;19.557375;1.1310157;0.0;0
6.6172605;43.641533;43.641533;43.641533;0.9548831;0.0;0
0.11673583;44.47105;37.156128;23.897116;0.7841126;0.0;0
21.235592;21.605755;21.605755;21.605755;0.8900927;0.0;0
89.4522;56.509293;7.6772184;7.6772184;0.83271456;0.0;0
64.632614;14.602109;14.602109;14.602109;1.2294091;0.0;0
17.204315;50.97982;9.660932;9.660932;1.1588721;0.0;0
89.0275;11.352016;11.352016;11.352016;0.7891882;0.0;0
47.000893;48.559387;29.34115;29.34115;1.00673;0.0;0
47.614414;31.16679;31.16679;31.16679;0.8834432;0.0;0
93.55484;45.230106;45.230106;24.236176;0.766059;0.0;0
5.9580746;43.3806;43.3806;43.3806;0.91115063;0.0;0
21.525675;90.794235;6.1848874;6.1848874;0.81379265;0.0;0
58.581276;48.99866;48.99866;48.99866;0.86136603;0.0;0
19.556696;81.85171;5.4514585;5.4514585;0.91327024;0.0;0
67.9559;22.572983;22.572983;22.572983;0.95444524;0.0;0
21.417088;35.21476;35.21476;35.21476;0.9842212;0.0;0
9.9247055;7.518187;7.518187;7.518187;1.0100986;0.0;0
20.706446;42.08057;42.08057;42.08057;0.93500036;0.0;0
42.279175;66.8733;66.8733;49.478447;0.9991748;0.0;0
17.622068;83.81832;73.98838;11.1080265;0.95892924;0.0;0
13.477856;56.595833;13.726461;13.726461;1.2322195;0.0;0
86.02959;64.010864;64.010864;54.927643;0.78382045;0.0;0
32.046516;17.734936;7.864914;7.864914;1.0429757;0.0;0
36.08226;3.7302318;3.7302318;3.7302318;0.8468236;0.0;0
5.536488;79.1709;64.511734;1.4733119;0.9377189;0.0;0
35.74339;16.71215;16.71215;16.71215;1.0232329;0.0;0
26.48807;9.126041;9.126041;9.126041;1.1299047;0.0;0
61.052402;93.75686;23.69344;23.69344;1.2388656;0.0;0
20.546976;96.3525;49.071056;7.1958823;0.99681085;0.0;0
88.83766;61.629566;25.028309;25.028309;0.87848955;0.0;0
92.96737;37.86994;37.86994;37.86994;1.1457876;0.0;0
9.992107;83.32562;46.256195;17.32738;0.8607862;0.0;0
10.749222;20.479948;20.479948;20.479948;1.0039203;0.0;0
11.541491;42.94494;24.016611;24.016611;1.1733557;0.0;0
61.96073;35.70816;20.00652;7.079805;0.95189923;0.0;0
12.205677;91.270874;47.423794;17.745632;1.0284889;0.0;0
85.23971;91.978546;5.0599313;5.0599313;0.809775;0.0;0
75.42961;65.09209;22.941769;22.941769;0.7779839;0.0;0
81.98269;11.082907;11.082907;8.741567;1.2431413;0.0;0
52.61079;48.224457;48.224457;48.224457;0.83944786;0.0;0
99.667755;24.540382;24.540382;24.540382;0.9177745;0.0;0
4.4270687;88.492714;56.068043;8.015399;1.0023425;0.0;0
40.132484;13.848896;13.848896;13.848896;0.93723583;0.0;0
32.40043;5.4404845;5.4404845;5.4404845;0.7986695;0.0;0
94.86507;70.44586;28.691084;4.356375;0.84845704;0.0;0
57.690327;45.334076;6.2074776;6.2074776;0.99672383;0.0;0
80.62103;83.838104;13.675263;13.675263;0.96940076;0.0;0
17.042416;7.4722166;7.4722166;7.4722166;1.149097;0.0;0
97.863625;80.109604;68.37405;17.489826;0.905894;0.0;0
49.86897;3.7431018;3.7431018;3.7431018;1.2201575;0.0;0
49.372272;2.8167205;2.8167205;2.8167205;0.89140517;0.0;0
97.08876;46.136963;31.914936;31.914936;0.91564935;0.0;0
38.07943;22.136915;22.136915;22.136915;1.2246567;0.0;0
39.758526;59.375935;59.375935;7.595012;1.1702417;0.0;0
58.479424;2.5914412;2.5914412;2.5914412;0.908484;0.0;0
12.81398;3.5486004;3.5486004;3.5486004;0.9476423;0.0;0
32.115353;72.717575;35.307953;12.566523;1.1711302;0.0;0
19.3289;21.024414;13.452852;13.452852;0.79304475;0.0;0
10.337315;65.64515;12.666931;12.666931;0.89733815;0.0;0
86.6158;74.99472;40.75099;40.75099;1.0157781;0.0;0
58.93722;5.9425235;5.9425235;5.0555906;1.1644521;0.0;0
35.87369;76.9777;9.181761;9.181761;1.0323083;0.0;0
40.872852;26.849438;26.849438;26.849438;0.99488944;0.0;0
43.157585;38.9607;38.9607;30.924839;1.2310588;0.0;0
63.31859;8.673053;7.719196;7.719196;0.8082052;0.0;0
92.67767;83.86461;83.86461;72.66033;1.140033;0.0;0
93.27863;56.07727;28.478458;28.478458;0.81351745;0.0;0
39.155285;50.47148;50.47148;46.313457;1.1164137;0.0;0
32.932953;96.8558;93.15455;51.243866;1.0215448;0.0;0
45.110138;33.45723;33.45723;4.330336;0.8823231;0.0;0
56.797745;89.07902;22.864408;22.864408;1.0216686;0.0;0
46.187172;71.97159;71.97159;34.03129;1.189708;0.0;0
65.87875;92.85353;36.13497;28.51227;0.98609185;0.0;0
55.44436;90.78113;16.363434;16.363434;0.7532893;0.0;0
32.078346;99.10307;55.165257;55.165257;0.7783028;0.0;0
34.579624;13.176358;13.176358;13.176358;1.0663185;0.0;0
37.865494;79.603676;79.603676;42.585983;1.0889658;0.0;0
9.47303;80.45139;72.93085;15.927107;0.95088744;0.0;0
16.614603;64.44091;64.44091;64.44091;0.87139016;0.0;0
72.31415;27.893307;27.893307;22.400381;1.1079834;0.0;0
38.91578;96.515175;64.22108;40.61686;0.9020806;0.0;0
21.461752;20.45017;20.45017;19.028574;0.7870058;0.0;0
56.271614;49.962543;49.962543;49.962543;0.95480525;0.0;0
75.5564;52.153496;52.153496;43.618515;1.0195693;0.0;0
25.749662;16.191317;16.191317;16.191317;1.2328144;0.0;0
82.68072;72.25565;72.25565;72.25565;1.0461109;0.0;0
92.75121;8.895827;8.895827;8.895827;0.8541601;0.0;0
59.74348;69.31284;25.982738;25.982738;1.1660968;0.0;0
66.89808;84.86306;84.86306;46.864353;0.895741;0.0;0
5.267073;34.946148;1.0915053;1.0915053;1.229639;0.0;0
94.552536;70.944984;22.751722;22.751722;0.9126561;0.0;0
39.254547;15.685833;15.685833;15.685833;1.204759;0.0;0
92.3908;84.59644;58.619854;58.619854;1.189477;0.0;0
57.901962;95.20365;56.092323;56.092323;1.1819963;0.0;0
0.4718337;15.2778425;15.2778425;15.2778425;0.76969266;0.0;0
3.8638146;69.189026;10.488772;8.236654;1.174935;0.0;0
68.045074;50.58805;22.24067;22.24067;1.1106501;0.0;0
56.271175;53.154617;34.87739;34.87739;0.9171491;0.0;0
2.6629784;70.65191;1.4152282;1.4152282;0.99504924;0.0;0
74.348564;48.87916;48.87916;41.322582;1.0699575;0.0;0
85.21601;60.036636;24.780266;24.780266;1.2217685;0.0;0
49.646786;23.097794;23.097794;23.097794;1.1400422;0.0;0
46.581085;37.856876;33.49682;33.49682;0.9642504;0.0;0
0.55725616;86.52538;51.187862;20.07851;1.0727104;0.0;0
78.66711;10.999152;10.999152;10.999152;0.84293544;0.0;0
33.0783;59.76155;14.947501;14.125198;0.9619712;0.0;0
87.87757;18.436863;18.436863;18.436863;1.1456506;0.0;0
37.31233;84.655495;69.20596;58.34993;1.0532949;0.0;0
56.512142;57.908604;4.432699;4.432699;1.1416246;0.0;0
27.041475;40.31085;40.31085;14.534766;1.0049083;0.0;0
16.067225;24.98997;24.98997;9.568897;0.9400717;0.0;0
77.49304;43.6901;43.6901;25.87823;1.1212702;0.0;0
49.66408;95.76166;95.651276;60.706913;0.79687744;0.0;0
53.653427;50.92584;41.312054;41.312054;1.2393035;0.0;0
96.54194;46.954258;41.50902;41.50902;1.2241869;0.0;0
96.35835;74.62992;10.633828;10.633828;1.1901844;0.0;0
85.56566;37.910915;3.554339;3.554339;1.192139;0.0;0
18.769053;42.74812;24.457987;11.179621;1.0055281;0.0;0
59.431328;33.701405;33.701405;33.701405;0.99897283;0.0;0
87.81596;15.100467;15.100467;15.100467;1.1600411;0.0;0
37.45265;71.38378;21.765362;10.06008;0.89162827;0.0;0
10.119605;87.30436;61.28444;53.501522;1.1749569;0.0;0
81.09818;90.56021;18.128775;18.128775;0.8504401;0.0;0
48.181538;88.08149;32.627853;31.996803;1.1895536;0.0;0
56.443623;45.18386;19.578995;0.9348007;1.0205426;0.0;0
98.21461;28.413778;28.413778;28.413778;1.1716055;0.0;0
60.72507;63.795998;51.662086;4.0191507;0.99657136;0.0;0
42.50369;95.47095;73.61275;43.285;1.0542161;0.0;0
37.004738;72.707794;5.7342443;5.7342443;1.2133931;0.0;0
41.767754;49.489906;42.541954;42.541954;0.95910615;0.0;0
11.848724;68.88397;68.88397;37.036587;0.8601432;0.0;0
79.47711;77.256065;5.371415;2.0224915;0.79549015;0.0;0
83.77331;91.927734;41.843685;41.843685;1.0449896;0.0;0
28.446869;76.323944;4.049418;4.049418;1.0555426;0.0;0
30.386623;43.324722;14.673865;14.673865;1.0603526;0.0;0
87.434685;27.367916;27.367916;27.367916;0.76858306;0.0;0
2.4067957;49.993168;15.759765;15.759765;0.76370776;0.0;0
52.05054;32.824512;32.824512;32.824512;1.1977085;0.0;0
46.372936;94.27703;92.27394;34.127174;1.097751;0.0;0
69.01578;50.801506;20.048752;20.048752;0.8066586;0.0;0
16.347536;47.210915;10.727579;10.727579;0.7873184;0.0;0
66.83639;34.82614;34.82614;20.023726;0.8309285;0.0;0
37.679634;63.944305;46.032383;31.31267;1.1534595;0.0;0
61.87529;52.009926;52.009926;52.009926;1.111543;0.0;0
4.0191;12.913602;12.913602;12.913602;1.0693266;0.0;0
46.1781;86.92209;62.756924;31.795704;1.0703954;0.0;0
52.229866;35.907692;35.907692;3.739494;1.1794369;0.0;0
21.440496;43.263515;17.177862;17.177862;0.9167294;0.0;0
13.970969;20.57465;20.57465;20.57465;0.911115;0.0;0
18.855545;55.344288;55.344288;40.639225;0.9627134;0.0;0
34.420666;70.20849;70.20849;27.753149;1.244838;0.0;0
9.690047;88.11772;17.077627;17.077627;1.0274495;0.0;0
94.732506;5.1702504;5.1702504;5.1702504;1.0234506;0.0;0
40.505356;97.33346;12.892434;12.892434;1.1547968;0.0;0
80.89887;70.384735;70.384735;64.971085;0.83903223;0.0;0
97.44197;28.437025;6.2785454;6.2785454;0.9527005;0.0;0
8.082721;20.455431;6.557685;6.557685;1.0706812;0.0;0
65.17043;29.615831;29.615831;16.522627;1.2440084;0.0;0
87.1422;87.573814;30.083208;30.083208;0.8272348;0.0;0
63.4271;29.146103;29.146103;5.0685925;0.97601336;0.0;0
42.90832;46.287487;28.754679;28.754679;1.2027909;0.0;0
43.113323;70.57675;64.87935;64.87935;1.1127656;0.0;0
