[-];[-];[-];[-];[-];[m];
3.4348798;3.1651673;2.2964544;2.2964544;0.9396485;0.0;0
6.102992;7.2170315;4.083629;3.3238347;0.82040066;0.0;0
6.6189594;5.816167;4.631397;4.631397;0.8455278;0.0;0
8.312995;9.83588;5.102917;5.102917;0.96910566;0.0;0
0.34206334;1.0369748;1.0369748;0.54256487;1.022188;0.0;0
2.2795632;5.5240192;4.1705337;4.1705337;1.0507244;0.0;0
7.1479864;5.9661226;2.9196272;2.9196272;0.7866186;0.0;0
5.67888;3.1459188;3.1459188;2.8239236;1.1837473;0.0;0
5.00649;0.56483716;0.56483716;0.56483716;0.9182152;0.0;0
0.64657855;0.6158349;0.21005128;0.21005128;0.8796984;0.0;0
3.5479312;4.590819;4.590819;2.6794574;1.093784;0.0;0
8.664493;6.9554906;6.9554906;6.9554906;1.0567805;0.0;0
0.4058391;7.03174;6.8531065;0.13646035;1.2464104;0.0;0
4.0247188;1.8916016;1.8916016;1.8916016;0.95517665;0.0;0
9.456968;8.5939245;5.4831715;5.4831715;0.841624;0.0;0
0.6037193;3.833908;3.833908;3.833908;1.2363824;0.0;0
7.522087;9.647243;8.864869;0.19435842;0.9910084;0.0;0
2.6503649;1.2697804;1.1150063;1.1150063;1.0807631;0.0;0
8.679427;8.380901;8.380901;0.13333046;0.77115756;0.0;0
7.486073;9.092547;6.2117634;6.2117634;0.917943;0.0;0
8.868482;8.244488;0.41955766;0.41955766;1.2436124;0.0;0
2.2376554;8.107528;1.1740085;1.1740085;1.2321889;0.0;0
5.3597984;3.676969;0.5507887;0.5507887;1.2420757;0.0;0
7.8147726;7.162097;7.162097;6.854239;1.1619655;0.0;0
2.5324275;5.835531;4.3225274;2.044505;1.0002543;0.0;0
2.3843884;4.3023434;4.3023434;4.3023434;1.0360097;0.0;0
0.36910313;9.931806;0.11700168;0.11700168;0.7874264;0.0;0
9.589301;2.9755018;2.9755018;2.9755018;1.1466373;0.0;0
7.129167;4.190126;4.190126;4.190126;1.1245356;0.0;0
6.3920474;9.038324;9.038324;8.512278;1.1041486;0.0;0
7.4655476;2.9611819;2.9611819;2.9611819;0.94128305;0.0;0
5.362968;1.6115433;1.6115433;1.6115433;0.8829245;0.0;0
4.813725;3.1689975;3.1689975;3.1689975;1.1549593;0.0;0
4.5503693;7.6171856;5.2533307;4.4205575;1.2372688;0.0;0
6.440348;8.612555;8.612555;8.612555;0.961742;0.0;0
2.0951962;1.2330054;1.2330054;1.2330054;0.77775747;0.0;0
8.891781;6.254956;6.254956;2.3203084;1.2003635;0.0;0
8.136349;5.7161403;0.45716855;0.45716855;1.0947218;0.0;0
3.5606797;6.721098;6.6084466;1.9836397;1.085711;0.0;0
5.828232;6.7434583;6.7434583;6.7434583;1.222129;0.0;0
1.4961703;9.598728;9.002826;3.462785;1.0852482;0.0;0
9.726228;3.5306392;3.5306392;3.5306392;1.0587548;0.0;0
9.038637;3.0676925;3.0676925;3.0676925;1.1050555;0.0;0
9.226786;5.8541303;5.8541303;5.8541303;0.991972;0.0;0
3.3884141;4.3512425;3.4166572;3.4166572;0.89349306;0.0;0
1.7744336;4.7901673;4.7901673;1.0326318;0.87589383;0.0;0
2.1965444;0.78584224;0.78584224;0.78584224;1.1131226;0.0;0
0.99101377;1.5675975;0.8365385;0.8365385;0.8713045;0.0;0
1.2890953;9.360212;7.7420473;7.7420473;1.2155778;0.0;0
0.8059149;0.7760854;0.7760854;0.7760854;0.95149946;0.0;0
9.899248;5.9424415;3.622196;3.622196;1.0667844;0.0;0
0.83317107;7.570293;3.2770085;3.2770085;0.7713997;0.0;0
1.4121666;0.21744893;0.21744893;0.21744893;0.97446984;0.0;0
8.289821;2.3052068;2.3052068;2.3052068;0.9497805;0.0;0
5.844378;3.833013;3.833013;0.6462471;1.127329;0.0;0
7.7667303;5.1174927;3.5014517;0.31634358;0.77770996;0.0;0
6.346029;3.4817934;3.4817934;3.4817934;0.9511762;0.0;0
8.833533;6.5250926;2.1964507;2.1964507;1.1790668;0.0;0
6.4208283;2.3413355;2.3413355;2.3413355;1.0842494;0.0;0
5.269038;0.35228106;0.35228106;0.35228106;1.1387125;0.0;0
7.156222;0.1155534;0.10552274;0.10552274;1.1316336;0.0;0
4.529188;3.5205688;3.5205688;3.5205688;1.0809729;0.0;0
3.5260317;3.6804616;3.6804616;3.6804616;0.94564843;0.0;0
4.729759;9.49118;4.426945;4.426945;0.94969666;0.0;0
1.7801696;0.54332906;0.54332906;0.54332906;0.7755911;0.0;0
7.98606;5.3476443;4.511597;4.511597;0.8474996;0.0;0
2.6809673;5.8203516;5.3153625;4.6322217;1.0290438;0.0;0
1.6199623;7.0228224;7.0228224;6.2767243;1.1975397;0.0;0
2.5388873;6.4234724;6.4234724;6.4234724;1.0561143;0.0;0
8.436495;0.18058099;0.18058099;0.18058099;0.94352394;0.0;0
3.3689928;6.355391;2.203056;2.203056;1.1659671;0.0;0
6.891894;3.2916405;3.2916405;1.6794096;0.97438496;0.0;0
8.578455;7.751403;7.751403;5.690457;0.8799407;0.0;0
0.8696722;1.9648173;1.9648173;1.4963545;0.79003644;0.0;0
7.673742;7.190436;5.4755354;5.4755354;1.1642753;0.0;0
3.145888;6.2924037;4.9807;3.8306265;1.0579888;0.0;0
2.2445614;6.5576797;6.5576797;2.355645;1.0404103;0.0;0
6.9201245;1.8418821;1.8418821;1.8418821;1.1103351;0.0;0
9.106987;6.7248225;4.3167286;4.3167286;1.0525202;0.0;0
3.0206902;7.396086;1.7344868;1.7344868;0.92526335;0.0;0
5.731455;4.945162;4.945162;0.2116814;1.0587907;0.0;0
2.9693577;3.4696202;3.4696202;1.7616947;0.82002103;0.0;0
5.587427;1.748893;1.5362501;1.5362501;0.8980873;0.0;0
6.256434;2.9706092;2.9706092;2.9706092;1.0186567;0.0;0
6.14232;7.661901;5.5769114;3.2599123;0.7845745;0.0;0
6.273109;4.153067;4.153067;4.153067;1.1608918;0.0;0
1.43729;7.056861;7.056861;7.056861;0.7723195;0.0;0
6.9660506;7.426904;1.6417406;1.6417406;0.9361832;0.0;0
6.7800283;6.7742853;2.2458317;2.2458317;0.9771975;0.0;0
6.8576226;6.76803;6.76803;0.30559668;1.0903534;0.0;0
0.83329844;6.1470013;1.2495124;1.2495124;0.8274347;0.0;0
4.5237045;5.2323775;5.0317864;5.0317864;1.160684;0.0;0
4.149448;2.0583851;2.0583851;2.0583851;0.9630555;0.0;0
0.9584437;8.443753;3.45961;3.45961;0.875575;0.0;0
2.3014424;9.646215;7.9837284;2.2801645;0.7991679;0.0;0
4.46553;4.718192;0.64861655;0.64861655;1.2126566;0.0;0
7.4547725;9.339064;7.7967005;7.718115;0.95169204;0.0;0
2.4469147;9.980145;6.495724;6.495724;0.94066715;0.0;0
8.314524;4.9133396;4.9133396;4.9133396;0.8401219;0.0;0
5.503403;7.271118;7.271118;1.9868469;1.0031692;0.0;0
7.628175;6.4735246;2.1022398;1.0042077;0.90994185;0.0;0
4.778304;2.4489217;2.4489217;1.8855363;0.83296156;0.0;0
5.0420227;0.5661855;0.5661855;0.5661855;1.126435;0.0;0
6.235222;4.5882177;4.5882177;4.0797515;1.1991328;0.0;0
9.286909;7.8933296;0.4243712;0.4243712;0.9261471;0.0;0
4.9689445;3.318833;3.318833;0.35119265;0.89324754;0.0;0
5.3337097;7.8659434;1.7633665;1.7633665;0.9366926;0.0;0
6.05977;6.5825367;4.138953;4.138953;1.2124174;0.0;0
7.4014;6.9858594;1.564672;1.564672;1.0418031;0.0;0
0.81131834;2.9288347;2.018872;2.018872;0.8329559;0.0;0
5.2053056;4.753469;0.70370704;0.70370704;1.0662426;0.0;0
4.867757;1.8988676;0.1792351;0.1792351;0.9506286;0.0;0
9.224681;2.5411472;2.5411472;2.5411472;0.7587045;0.0;0
4.985715;0.9895154;0.9895154;0.9895154;1.2349651;0.0;0
4.7363734;1.3550568;0.55136263;0.55136263;0.807448;0.0;0
9.62578;2.1840835;2.1840835;2.1840835;0.9567483;0.0;0
4.560707;5.844319;5.844319;5.553529;1.0788193;0.0;0
1.8907559;4.46799;2.716304;2.716304;1.0430117;0.0;0
2.2474697;2.7427013;2.7427013;2.7427013;0.7521091;0.0;0
1.0423566;8.625013;4.9437404;1.8421471;1.0539427;0.0;0
0.10562448;5.298962;5.298962;3.183958;1.1136358;0.0;0
4.376262;9.238784;8.5887575;8.5887575;1.1746612;0.0;0
7.715502;6.386153;5.940013;4.494257;0.84197146;0.0;0
7.3613176;0.2562972;0.2562972;0.2562972;0.76837784;0.0;0
0.41827598;9.14341;7.29541;7.29541;1.22219;0.0;0
5.7428308;8.588887;8.588887;0.9643184;1.0902145;0.0;0
1.6274029;6.389185;5.552417;5.552417;0.9774816;0.0;0
9.416656;5.394258;5.394258;5.394258;1.1125253;0.0;0
1.7569135;4.583968;4.583968;3.1073062;0.82854015;0.0;0
6.303728;4.873531;4.873531;1.7521595;1.229199;0.0;0
3.3297598;7.7152843;0.34185332;0.34185332;1.0771222;0.0;0
6.451457;5.180102;1.3619958;1.3619958;1.1884761;0.0;0
4.1813602;1.8426446;1.8426446;1.8426446;1.0283542;0.0;0
7.620466;0.6759579;0.6759579;0.6759579;1.1504023;0.0;0
2.3837233;1.3492441;1.3492441;1.184339;0.91383743;0.0;0
9.067339;2.589267;2.589267;2.305488;0.81653804;0.0;0
5.0520754;3.7405677;1.5184879;1.5184879;0.92691034;0.0;0
7.5853224;8.934918;4.3209147;4.3209147;1.1984624;0.0;0
8.512329;2.4669635;2.4669635;0.18650855;1.0990458;0.0;0
9.988403;3.2640257;3.2640257;1.51148;0.9781208;0.0;0
2.3170621;2.307844;2.307844;1.0307674;0.8676059;0.0;0
2.940235;5.502844;1.7264724;1.7264724;1.0490223;0.0;0
2.5792875;6.2091584;4.2240505;4.2240505;1.0464516;0.0;0
2.7024262;5.3680625;5.3680625;5.3680625;1.0154601;0.0;0
5.866203;9.523381;6.6051855;0.98628074;1.1189018;0.0;0
9.935873;9.954243;8.694159;5.1103044;0.8714066;0.0;0
9.903753;8.390221;3.6411679;3.6411679;1.0054946;0.0;0
5.315055;8.072432;2.1760535;2.1760535;0.90420306;0.0;0
6.426369;3.7239225;3.7239225;0.7736586;0.85280025;0.0;0
8.6137085;5.8398566;1.4605207;1.4605207;0.9163907;0.0;0
9.336041;3.579577;3.579577;2.5993145;1.1514739;0.0;0
2.1182203;7.865123;7.572888;7.2111564;0.80694383;0.0;0
5.332563;1.8011283;1.8011283;1.8011283;0.8877406;0.0;0
8.345087;2.24505;2.24505;2.24505;1.0165125;0.0;0
3.1017005;0.4830713;0.4830713;0.4830713;0.95048416;0.0;0
4.4541097;6.128503;6.128503;3.4866433;1.1638378;0.0;0
9.857649;6.9165287;3.5863888;2.5135412;1.1396208;0.0;0
9.851962;0.13328664;0.13328664;0.13328664;1.0889595;0.0;0
9.070457;5.1567793;2.0252242;1.5644877;0.89124894;0.0;0
8.004639;3.831058;3.831058;2.2768273;0.76060945;0.0;0
2.764392;7.9445696;6.893875;6.893875;0.90695256;0.0;0
3.2764158;0.48501837;0.48501837;0.48501837;1.0504783;0.0;0
5.5181003;0.5808003;0.5808003;0.5808003;0.80072373;0.0;0
5.651696;6.24007;6.24007;6.1422276;1.1617911;0.0;0
5.104478;5.957225;5.957225;5.957225;1.2432983;0.0;0
6.4030356;8.327791;3.5142865;3.5142865;1.1187804;0.0;0
4.142398;5.9634423;5.9634423;5.9634423;0.95730627;0.0;0
7.5168242;9.498772;8.283044;2.2704453;1.1486092;0.0;0
3.4021442;3.212408;3.212408;3.212408;0.8862983;0.0;0
3.3737023;4.039422;2.1587808;2.1587808;1.2270551;0.0;0
1.359537;9.778979;8.890011;2.419013;0.9333046;0.0;0
1.9682509;1.16449;1.16449;1.16449;1.0949467;0.0;0
8.520157;7.979458;4.657833;4.657833;0.75945807;0.0;0
4.518195;0.21453027;0.21453027;0.21453027;1.0653594;0.0;0
2.355891;4.916481;1.4464558;1.4464558;0.8980142;0.0;0
7.617477;1.6186831;1.6186831;1.6186831;0.80106276;0.0;0
5.584413;6.028731;4.959131;3.1678386;0.9667712;0.0;0
0.30944452;8.001883;0.5209902;0.5209902;0.80292714;0.0;0
3.2319784;0.4271188;0.4271188;0.4271188;0.84253126;0.0;0
1.852314;1.72135;1.72135;0.39612588;1.197568;0.0;0
6.5931416;3.4918427;2.2260826;2.2260826;0.7817254;0.0;0
2.8228073;2.6324098;2.6324098;2.6324098;1.0624979;0.0;0
0.7429731;3.8938768;3.8938768;3.8938768;0.7801439;0.0;0
0.6438564;9.523497;8.02461;5.2739534;1.1090249;0.0;0
5.8591003;1.1019406;1.1019406;1.1019406;1.2389452;0.0;0
0.31506222;4.290493;1.9451752;1.9451752;0.96476495;0.0;0
8.503042;4.6252046;4.6252046;4.6252046;1.2340755;0.0;0
1.6384314;2.8753862;2.8753862;2.8753862;1.0707439;0.0;0
6.1050067;2.857215;2.2286797;2.2286797;1.0477341;0.0;0
4.5024114;7.1760464;4.6621957;1.8126895;0.8355839;0.0;0
4.48423;6.216654;1.6324602;0.17558931;1.2261794;0.0;0
0.81079173;8.147037;4.832278;4.832278;1.1807746;0.0;0
8.047247;4.1102247;4.1102247;2.7528522;0.81587833;0.0;0
8.941219;6.106439;0.2836934;0.2836934;0.764319;0.0;0
0.209065;8.946523;6.464979;1.236981;0.9295264;0.0;0
1.8681813;8.5281515;6.433524;5.17868;0.8297147;0.0;0
9.048652;9.208232;4.604584;4.604584;0.91807646;0.0;0
5.5399866;2.7628527;2.7628527;2.7628527;1.2292312;0.0;0
1.5853919;9.85567;1.4347082;1.4347082;1.1809514;0.0;0
2.1076255;8.1822605;0.6079871;0.6079871;0.97006047;0.0;0
6.633864;7.9685974;5.0087285;3.2151666;0.88791543;0.0;0
7.2756867;6.7090282;5.377042;5.377042;1.0389037;0.0;0
6.0343256;9.8343525;2.740223;2.740223;1.2187486;0.0;0
9.536169;4.471476;4.471476;4.471476;1.1453261;0.0;0
4.9912295;7.441239;2.6118996;2.6118996;1.1838766;0.0;0
3.072692;7.018232;2.7746022;1.8905616;1.1305557;0.0;0
4.824606;7.34768;7.34768;7.34768;1.001827;0.0;0
3.6606963;7.5395017;7.5395017;3.3119836;0.8207538;0.0;0
2.3217173;1.9884833;1.9884833;1.9884833;1.159305;0.0;0
0.5550362;3.5556095;0.28863448;0.28863448;1.0754849;0.0;0
3.5869036;3.9833145;3.6188054;3.6188054;1.1363385;0.0;0
7.1429524;7.505198;2.3170042;2.3170042;1.1170049;0.0;0
0.28253424;7.190855;5.1590786;2.6842785;0.87305623;0.0;0
4.4478674;8.350326;6.8574605;6.8574605;0.89283425;0.0;0
6.475693;7.9063396;3.9851193;1.4927669;1.1781886;0.0;0
6.1430006;6.0007353;5.4198637;4.485824;0.9536375;0.0;0
7.7888193;1.48549;1.48549;0.41063714;0.83886206;0.0;0
8.1241455;6.391007;2.5368555;2.5368555;1.071355;0.0;0
7.145888;8.8818865;2.0400822;2.0400822;0.8991586;0.0;0
1.1176972;6.4674263;6.4674263;5.6449165;1.0713391;0.0;0
4.802722;8.9667015;0.46653387;0.46653387;1.0450318;0.0;0
6.073719;9.990624;1.5909061;1.5909061;1.0815687;0.0;0
2.5311038;3.6561022;0.22233178;0.22233178;1.2467169;0.0;0
0.521263;7.260568;5.5983095;5.5983095;0.88865465;0.0;0
2.3135443;5.4455905;5.4455905;3.3056664;1.2378182;0.0;0
4.6034546;4.604221;4.604221;4.604221;1.1317313;0.0;0
4.1979103;2.474684;2.474684;0.8520478;1.1776997;0.0;0
1.8490031;2.5345545;2.5345545;1.448448;1.1512483;0.0;0
8.261714;1.9312257;1.9312257;1.9312257;0.7614811;0.0;0
9.264298;6.3516865;6.3516865;4.650283;1.0018445;0.0;0
2.0933483;1.5063256;1.5063256;1.5063256;0.8028828;0.0;0
9.302772;4.370726;4.370726;4.370726;1.0867394;0.0;0
0.2768235;5.280999;3.80612;3.80612;0.77982205;0.0;0
9.257129;4.4385214;4.4385214;4.4385214;0.76659924;0.0;0
9.524095;8.563802;2.0114121;1.8096224;1.2033652;0.0;0
0.21931344;4.4873767;3.2756584;3.2756584;1.2085288;0.0;0
7.653891;0.92003775;0.92003775;0.8352282;1.0618854;0.0;0
9.704995;9.922775;1.9443123;1.9443123;0.9799635;0.0;0
9.068432;8.465338;1.2099442;1.2099442;1.164247;0.0;0
9.710031;6.6344304;5.5089016;0.49161148;1.2321104;0.0;0
5.5482025;7.587604;5.9154315;2.2154105;0.77714574;0.0;0
0.8737458;1.3690879;1.3690879;1.3690879;0.8017636;0.0;0
8.512913;7.6825566;1.7283344;1.7283344;1.202544;0.0;0
6.1769;2.1567144;2.1567144;2.1567144;0.7996983;0.0;0
6.1858935;4.9408636;2.498583;2.498583;1.1070848;0.0;0
4.2308106;1.8620297;1.8620297;1.8620297;1.0267552;0.0;0
5.7612357;7.562471;2.356776;2.356776;1.0108181;0.0;0
1.6204398;2.5347455;0.27138364;0.27138364;0.79882103;0.0;0
7.423723;2.6067634;2.6067634;2.6067634;1.1143539;0.0;0
0.84267133;1.1813012;1.1813012;1.1813012;1.0510052;0.0;0
7.3248296;7.234004;6.3228807;6.3228807;1.214421;0.0;0
8.504887;3.0288618;2.3692122;2.3692122;0.9904964;0.0;0
4.77744;5.2309723;4.338035;4.338035;1.2062081;0.0;0
5.1473207;3.3892112;1.8771926;0.9331855;0.8419468;0.0;0
3.1909213;7.7695427;4.3452325;4.3452325;0.8519454;0.0;0
9.69764;2.3421881;1.4515513;1.4515513;1.2244892;0.0;0
7.357932;9.414262;3.4459333;3.4459333;0.79969054;0.0;0
3.7529867;3.2812657;2.069423;2.0526812;0.86826974;0.0;0
1.8305931;1.128131;1.128131;1.128131;0.82067657;0.0;0
2.273838;2.4790218;2.4790218;2.4790218;1.1048653;0.0;0
4.6928306;0.8320152;0.8320152;0.8320152;1.1401203;0.0;0
9.431427;4.7405133;0.9207551;0.9207551;1.2007377;0.0;0
7.3680487;2.577487;0.3548716;0.3548716;0.82340294;0.0;0
2.2309132;8.871856;2.344051;2.344051;0.9108692;0.0;0
8.609655;5.2195735;4.853756;4.853756;0.9085977;0.0;0
3.844185;2.4103477;2.4103477;2.4103477;1.236736;0.0;0
8.532049;4.5675764;4.5675764;4.5675764;1.041454;0.0;0
2.492826;2.0403433;2.0403433;2.0403433;0.91874903;0.0;0
6.22474;1.8694208;0.8740482;0.8740482;0.8993681;0.0;0
9.274037;3.076499;1.6734306;1.6734306;0.90950745;0.0;0
2.6531508;1.1721845;0.3633306;0.3633306;1.1060905;0.0;0
6.9599733;1.9676106;1.468441;1.468441;1.0246415;0.0;0
9.874395;9.386664;5.34123;5.34123;1.0618052;0.0;0
1.5909231;6.701346;0.8597065;0.8597065;0.9852525;0.0;0
0.97518265;9.218916;0.6926927;0.6926927;0.763128;0.0;0
6.7745323;2.6427848;1.2697989;1.2697989;1.0935539;0.0;0
3.4633858;8.584432;6.7271953;6.7271953;1.1120634;0.0;0
0.8053203;3.6865008;0.29164544;0.29164544;0.84012437;0.0;0
4.805526;1.5275303;1.5275303;1.5275303;1.0746866;0.0;0
7.56233;8.0666;3.869784;3.869784;1.1887736;0.0;0
2.9227118;0.6905363;0.6905363;0.6905363;1.0513843;0.0;0
3.416964;4.108043;4.108043;4.108043;1.0842705;0.0;0
8.4724245;8.211215;5.226832;2.9867811;1.1003562;0.0;0
5.248712;6.2101307;4.2581325;4.2581325;0.9121676;0.0;0
8.443047;5.2288504;4.914626;1.5934736;0.8271476;0.0;0
4.519256;3.6009758;3.4633656;3.4633656;0.9863257;0.0;0
9.534454;0.84305274;0.84305274;0.84305274;0.8658981;0.0;0
6.542866;9.910623;0.3704211;0.3704211;1.0934967;0.0;0
1.2473987;1.8302599;1.8302599;1.8302599;1.1074619;0.0;0
8.862421;2.627554;2.627554;1.9307816;0.75409114;0.0;0
4.9437256;2.435566;2.435566;2.435566;1.2271006;0.0;0
1.5022258;9.08862;9.08862;6.9723372;1.2125008;0.0;0
1.6116323;7.6605153;4.783539;1.4332868;0.81596947;0.0;0
6.906586;4.627565;4.627565;4.627565;0.98889726;0.0;0
0.56898785;9.558688;4.495038;4.495038;0.8545115;0.0;0
2.9372783;0.6225555;0.6225555;0.6225555;1.231959;0.0;0
1.4838971;8.947337;6.36623;2.0435405;1.0330163;0.0;0
4.4666667;0.6982306;0.6982306;0.6982306;1.1000797;0.0;0
4.202102;3.972194;2.2518256;1.7558513;1.2389427;0.0;0
5.266577;0.6346483;0.6346483;0.6346483;1.0865006;0.0;0
2.8683996;9.989793;0.7792372;0.7792372;1.1853875;0.0;0
0.41723153;9.152456;2.4429147;2.4429147;0.87027603;0.0;0
6.1824226;5.8895097;5.8895097;5.8895097;0.8646957;0.0;0
3.7998083;2.2566612;2.2566612;2.2566612;0.9705983;0.0;0
6.5482163;2.8400996;0.36355713;0.36355713;1.1907384;0.0;0
1.1758031;4.5504794;0.70134;0.70134;0.7695601;0.0;0
0.23639582;3.295524;3.295524;3.295524;0.97069186;0.0;0
2.558113;0.31100768;0.31100768;0.31100768;1.162454;0.0;0
4.6198187;6.5969343;6.446928;4.564418;0.8387263;0.0;0
4.0013127;6.1729364;1.9309566;0.697078;1.0578628;0.0;0
8.121995;9.052676;3.7440534;2.162862;0.784981;0.0;0
3.8405926;4.820855;3.1241238;3.1241238;0.7551858;0.0;0
5.3513675;3.5126188;3.5126188;2.7275605;0.9094511;0.0;0
5.9758043;5.16402;5.16402;3.3589082;1.1528218;0.0;0
0.3161308;2.0274804;2.0274804;0.6834146;0.770668;0.0;0
5.1998205;6.2928495;3.669055;3.669055;0.93239963;0.0;0
3.5138295;7.7233257;7.7233257;3.5806417;1.1143153;0.0;0
4.2706733;1.6192709;1.6192709;1.6192709;0.9345668;0.0;0
1.0928452;3.251994;3.251994;3.251994;0.9894033;0.0;0
7.8499236;8.69123;4.9420743;2.8400943;1.0001746;0.0;0
9.429802;5.1047645;5.1047645;4.815006;1.2039827;0.0;0
0.32046133;5.365183;5.365183;2.5393815;1.1879458;0.0;0
6.0535903;7.251841;4.6317797;4.6317797;0.78181267;0.0;0
7.6620564;5.821139;5.821139;5.821139;1.0961052;0.0;0
2.9195952;0.7888397;0.7888397;0.7888397;1.0214597;0.0;0
7.8968005;8.059221;3.3132696;3.3132696;0.92726004;0.0;0
6.360315;9.236076;3.0209515;3.0209515;0.99627405;0.0;0
9.29871;0.6274446;0.30940485;0.30940485;1.1899027;0.0;0
9.811948;1.3003726;1.3003726;1.3003726;1.136529;0.0;0
0.51922655;7.0495543;0.884414;0.884414;1.0340363;0.0;0
4.504884;6.084292;3.4098804;0.7955154;0.8378019;0.0;0
5.515179;3.8869183;2.5795221;0.8370426;1.0593283;0.0;0
1.552758;5.4385614;5.4385614;2.0473375;0.99901205;0.0;0
3.4292297;7.0630517;7.0630517;4.526287;0.97344124;0.0;0
9.877709;5.094317;5.094317;5.094317;1.2219149;0.0;0
0.2606815;1.4878644;1.4878644;1.4878644;1.2463152;0.0;0
4.5798287;0.9854167;0.9854167;0.9854167;1.2256796;0.0;0
8.442281;4.4447017;2.5456653;2.5456653;1.1194377;0.0;0
3.3066225;9.236559;9.236559;0.23640135;1.0494337;0.0;0
4.850005;5.622014;1.2755713;0.56512415;0.90971667;0.0;0
9.782653;3.6463788;3.6463788;2.7721326;1.2235904;0.0;0
4.8012805;9.096191;8.155203;2.3289676;0.97781014;0.0;0
1.396121;3.9474583;3.9474583;3.9474583;0.85081506;0.0;0
0.6120428;5.14055;5.14055;4.262475;0.8053702;0.0;0
9.459624;1.2533433;1.2533433;1.2533433;1.1678922;0.0;0
2.7315133;7.4002695;3.0292764;1.5560664;0.91408235;0.0;0
5.090233;7.032999;3.8760667;3.8760667;1.133111;0.0;0
0.9979475;7.9630156;1.8979712;1.8979712;1.0636959;0.0;0
4.2941856;3.319394;3.319394;3.319394;0.89176136;0.0;0
9.308044;4.416927;4.416927;0.43016627;1.1753347;0.0;0
5.073889;1.766583;1.766583;1.766583;1.1724374;0.0;0
9.714238;9.648599;8.795977;6.3083596;0.83591163;0.0;0
2.6624727;0.9521657;0.9521657;0.9521657;0.8108732;0.0;0
5.094998;6.525232;2.266301;2.266301;1.0502552;0.0;0
8.609355;7.0820484;4.165338;4.165338;0.8667041;0.0;0
4.5376983;1.661591;1.2762631;1.2762631;0.91609395;0.0;0
2.866925;3.7166998;3.7166998;3.7166998;1.218358;0.0;0
8.569206;0.526953;0.526953;0.526953;0.8377774;0.0;0
3.9599056;5.6104217;5.6104217;4.9520555;0.9852464;0.0;0
5.354161;9.949887;4.755082;2.6544275;0.89745206;0.0;0
9.767618;4.355861;4.355861;4.355861;0.92396533;0.0;0
1.9461846;9.901081;6.0978727;0.44118693;0.935046;0.0;0
3.0838664;1.3496317;1.3496317;1.3496317;0.8799984;0.0;0
0.40758905;3.985298;3.985298;3.985298;1.1317458;0.0;0
3.9791932;9.029453;7.2503624;3.9539347;1.1559355;0.0;0
2.081816;8.779285;1.3206978;1.3206978;1.0197586;0.0;0
6.832346;3.3035567;3.3035567;1.5542151;1.1996517;0.0;0
1.8950825;6.818245;3.125165;3.125165;0.8183254;0.0;0
6.7806463;8.872986;4.2472515;4.2472515;1.0032982;0.0;0
2.7084067;7.6920867;4.681327;3.971875;1.1642148;0.0;0
3.6166565;6.321914;3.3799741;1.393215;1.0604568;0.0;0
3.5537205;1.6104985;1.1735442;1.1735442;1.2425016;0.0;0
7.1958423;0.82272667;0.82272667;0.82272667;1.0478721;0.0;0
4.7184415;6.1847596;6.1847596;1.3763727;1.2300143;0.0;0
3.6768591;5.052729;5.052729;5.052729;0.7993531;0.0;0
8.540965;2.456563;2.456563;2.456563;0.7713124;0.0;0
5.762311;2.998421;2.998421;2.998421;0.92825705;0.0;0
2.2169251;3.981663;3.981663;3.0625093;1.1706667;0.0;0
9.010903;5.0056562;5.0056562;4.3909597;0.7752547;0.0;0
3.492238;3.9635637;3.9635637;2.4770815;0.8761479;0.0;0
0.48589584;3.9341877;2.9343808;2.8104565;1.2425092;0.0;0
4.9965425;1.2457548;1.2457548;1.2457548;1.0704826;0.0;0
1.3269868;8.669345;8.669345;1.3398362;0.9465548;0.0;0
2.4608178;6.1306252;1.2107646;1.2107646;0.78893083;0.0;0
7.4963975;1.5464116;1.5464116;1.5464116;1.127621;0.0;0
1.3944429;4.2963567;0.86909854;0.86909854;1.212653;0.0;0
8.088748;4.2254877;4.2254877;4.2254877;1.1207718;0.0;0
9.375382;6.046147;6.046147;6.046147;0.80820566;0.0;0
6.1046677;6.127809;1.7491642;1.7491642;1.0159311;0.0;0
7.132556;6.487699;6.487699;5.8443666;0.9513855;0.0;0
7.1645074;7.00924;5.20624;2.095458;1.202022;0.0;0
9.928799;1.1232051;0.6895438;0.6895438;1.1311529;0.0;0
3.4812288;3.1187298;3.1187298;3.1187298;1.1509857;0.0;0
1.7122799;0.27174342;0.27174342;0.27174342;0.95686924;0.0;0
5.2397556;4.600951;4.600951;1.5304046;0.76243734;0.0;0
5.3791733;4.351358;4.351358;4.351358;1.1296993;0.0;0
1.8613336;7.369837;0.49746847;0.49746847;1.0666599;0.0;0
6.169783;1.7544577;1.7544577;1.7544577;0.8207413;0.0;0
0.23983486;6.351795;6.351795;2.391338;1.1283873;0.0;0
9.283917;3.1362727;2.3829968;2.3829968;0.8246503;0.0;0
2.7192852;3.880973;3.880973;3.880973;1.1198423;0.0;0
0.49164605;7.22094;7.22094;7.22094;1.106807;0.0;0
1.1716695;0.8083257;0.8083257;0.8083257;0.75375867;0.0;0
2.4784646;3.4935505;3.4935505;3.4935505;1.1373882;0.0;0
2.811671;3.9740999;3.9740999;1.850117;0.9538297;0.0;0
