[-];[-];[m];
87.390114;1.0126935;0.0;0
25.373915;1.1459149;0.0;0
61.080906;1.0854696;0.0;0
55.358547;0.89918697;0.0;0
39.62269;0.9164334;0.0;0
67.7653;1.0766821;0.0;0
72.579704;1.0247339;0.0;0
56.69811;0.79819673;0.0;0
75.84464;1.1869957;0.0;0
98.34187;1.0063066;0.0;0
41.933044;0.9866805;0.0;0
51.463158;0.8492197;0.0;0
1.2568631;0.9384969;0.0;0
79.6049;0.9164124;0.0;0
52.027805;0.8853679;0.0;0
40.802063;1.0337033;0.0;0
9.416256;0.9811377;0.0;0
88.96674;1.1945988;0.0;0
39.506775;1.220672;0.0;0
68.26134;0.85973674;0.0;0
14.945922;0.8000527;0.0;0
96.15535;1.1426687;0.0;0
17.852392;1.2474307;0.0;0
19.962204;1.1818;0.0;0
85.8997;0.7618487;0.0;0
91.25915;0.87563175;0.0;0
21.22262;0.7716711;0.0;0
46.98539;1.1603897;0.0;0
73.35216;1.0407035;0.0;0
87.83779;1.0068593;0.0;0
37.91148;1.0272249;0.0;0
51.70678;0.87622565;0.0;0
74.174225;1.0508192;0.0;0
73.11629;0.7653335;0.0;0
78.29818;1.0730059;0.0;0
56.99768;1.117217;0.0;0
10.470464;1.0865132;0.0;0
90.39829;0.9160588;0.0;0
86.5586;1.1631315;0.0;0
79.81176;1.107772;0.0;0
9.995249;0.81414866;0.0;0
20.447693;0.8475721;0.0;0
74.3626;1.0685542;0.0;0
2.3237782;0.89470804;0.0;0
97.92267;0.80971646;0.0;0
37.720695;0.8274845;0.0;0
71.93406;0.8328086;0.0;0
88.75823;0.9888955;0.0;0
39.469044;1.0536927;0.0;0
31.920057;0.83820117;0.0;0
60.878025;1.1062483;0.0;0
58.103127;0.8905063;0.0;0
40.919907;0.90577906;0.0;0
60.181458;0.8617493;0.0;0
93.53878;1.142603;0.0;0
46.76935;1.2299069;0.0;0
19.682251;0.9962499;0.0;0
37.726826;0.77101535;0.0;0
39.416756;0.88028467;0.0;0
13.119558;0.82902515;0.0;0
16.29552;1.1713811;0.0;0
68.45936;0.792427;0.0;0
33.95438;1.2332381;0.0;0
95.49029;1.0442569;0.0;0
24.367239;1.0088699;0.0;0
9.901462;1.1736753;0.0;0
75.35292;0.7637738;0.0;0
88.1048;1.1385764;0.0;0
27.818554;0.80830204;0.0;0
20.21679;1.170389;0.0;0
18.584755;1.0145881;0.0;0
52.20601;0.7805647;0.0;0
46.84698;1.1666225;0.0;0
25.95139;0.76365703;0.0;0
4.5268598;0.8191854;0.0;0
48.15432;1.1489123;0.0;0
95.93364;0.9824356;0.0;0
65.255394;1.1906943;0.0;0
49.555702;1.0677147;0.0;0
11.0781;1.0617644;0.0;0
25.251104;0.89611757;0.0;0
29.484447;0.8168403;0.0;0
76.482704;1.2305862;0.0;0
87.67231;0.80239886;0.0;0
90.16517;1.0145053;0.0;0
98.457016;0.8862843;0.0;0
98.23685;0.8820703;0.0;0
95.300385;1.0472931;0.0;0
7.191496;1.148967;0.0;0
13.787975;1.1385897;0.0;0
30.453608;1.1844008;0.0;0
55.294296;0.89645135;0.0;0
9.70682;0.9828757;0.0;0
84.58124;0.7546673;0.0;0
61.67945;1.1234288;0.0;0
54.241016;0.90117157;0.0;0
16.539478;1.0307468;0.0;0
25.333015;0.83465016;0.0;0
16.039598;1.1596998;0.0;0
85.19479;1.1586361;0.0;0
58.426945;1.1887264;0.0;0
73.515594;0.7729685;0.0;0
29.610327;1.2462294;0.0;0
37.13155;0.8738897;0.0;0
40.491447;0.90471685;0.0;0
76.0039;0.8746679;0.0;0
77.23757;0.88376635;0.0;0
20.689285;1.0263307;0.0;0
94.15447;0.8699053;0.0;0
12.074327;0.94688565;0.0;0
89.61325;1.0778033;0.0;0
10.04856;1.1680131;0.0;0
26.461336;1.0963707;0.0;0
84.64939;1.0471615;0.0;0
17.957413;0.8238643;0.0;0
41.362656;1.1580578;0.0;0
44.991432;0.7686374;0.0;0
24.533445;0.8820958;0.0;0
71.02742;0.77852947;0.0;0
85.13495;1.0837145;0.0;0
87.45877;0.93418556;0.0;0
33.93882;1.0760243;0.0;0
53.08973;0.9235155;0.0;0
24.848156;0.97787035;0.0;0
24.487202;0.9789805;0.0;0
16.133793;0.7727903;0.0;0
94.0025;0.9651133;0.0;0
88.8;1.0705322;0.0;0
77.7381;1.0230261;0.0;0
51.770977;0.7876419;0.0;0
49.065884;1.084028;0.0;0
52.97927;0.9044314;0.0;0
53.661434;0.7572174;0.0;0
43.461964;0.8277978;0.0;0
13.184166;0.99877983;0.0;0
12.575129;0.90520084;0.0;0
95.22545;1.0971915;0.0;0
48.208256;0.87032676;0.0;0
95.32102;1.1363981;0.0;0
16.366053;0.8932386;0.0;0
55.44611;1.0604318;0.0;0
20.779648;1.1496081;0.0;0
25.32593;0.94277805;0.0;0
3.0151572;0.77340245;0.0;0
11.904141;1.0177227;0.0;0
91.68567;1.2477045;0.0;0
32.160084;1.2344959;0.0;0
60.81684;0.8605111;0.0;0
46.506763;1.1278483;0.0;0
40.05112;0.92247593;0.0;0
53.19329;0.83013624;0.0;0
18.732021;1.0829574;0.0;0
98.860504;1.0004344;0.0;0
81.8326;1.0196153;0.0;0
74.16405;1.1636963;0.0;0
46.88124;0.91827184;0.0;0
15.296184;1.0835474;0.0;0
92.06738;0.93309575;0.0;0
34.145294;0.77136195;0.0;0
5.020168;0.9390076;0.0;0
34.246944;1.2250172;0.0;0
79.44776;0.99163127;0.0;0
62.274647;0.80411524;0.0;0
75.08635;1.0939134;0.0;0
79.3656;1.2316897;0.0;0
21.203342;1.2039726;0.0;0
92.3791;1.0359805;0.0;0
43.80458;0.9381404;0.0;0
63.904976;1.0403389;0.0;0
0.24085417;1.1579655;0.0;0
99.336914;1.1806186;0.0;0
28.09683;1.1594219;0.0;0
6.21569;0.9777382;0.0;0
45.831623;0.809429;0.0;0
12.9117155;1.0345867;0.0;0
15.241148;0.8282144;0.0;0
63.23196;0.7804792;0.0;0
39.29881;0.9993339;0.0;0
92.18603;1.0776867;0.0;0
31.922459;1.1770736;0.0;0
72.62075;1.1414177;0.0;0
46.115334;1.1786202;0.0;0
65.99853;1.1300343;0.0;0
59.973537;1.1016197;0.0;0
47.28367;0.7550688;0.0;0
95.00661;1.0630511;0.0;0
34.27794;0.8102409;0.0;0
17.731777;0.7793336;0.0;0
67.81262;0.82820606;0.0;0
84.602295;1.1616461;0.0;0
4.034971;1.1219246;0.0;0
44.968773;1.2243862;0.0;0
89.24985;1.2394881;0.0;0
74.96436;1.196642;0.0;0
99.180855;0.81646305;0.0;0
53.14607;1.1891913;0.0;0
66.002975;1.1693186;0.0;0
30.255003;1.185543;0.0;0
94.75408;0.8258428;0.0;0
36.639885;0.8083959;0.0;0
73.85368;1.2119044;0.0;0
40.31999;0.83691335;0.0;0
56.186275;0.93431085;0.0;0
71.98106;0.9779924;0.0;0
50.898327;0.8122213;0.0;0
90.709564;0.76031715;0.0;0
41.935905;1.2470453;0.0;0
64.71071;1.1883286;0.0;0
34.24282;1.206169;0.0;0
40.821587;0.89228153;0.0;0
44.01061;0.8600508;0.0;0
12.589444;0.9629333;0.0;0
9.181451;0.97665966;0.0;0
66.75232;0.7527997;0.0;0
65.55522;1.1396265;0.0;0
66.29434;1.2483336;0.0;0
1.9864469;1.0143454;0.0;0
32.66142;0.94412935;0.0;0
19.789007;0.94637597;0.0;0
77.81736;0.79803854;0.0;0
86.06443;0.8830809;0.0;0
24.675571;1.0010664;0.0;0
66.78824;0.965924;0.0;0
12.944986;1.0225173;0.0;0
27.522501;1.1745328;0.0;0
13.8740635;0.8626211;0.0;0
28.359241;0.7638321;0.0;0
67.476906;0.7691127;0.0;0
91.033585;0.81708443;0.0;0
20.260216;1.0352415;0.0;0
54.212482;1.1540924;0.0;0
70.1421;1.193403;0.0;0
95.29272;1.0675566;0.0;0
61.00995;0.95157164;0.0;0
25.518143;0.82725734;0.0;0
62.55156;0.95070916;0.0;0
32.055912;0.91620755;0.0;0
97.613075;1.1850129;0.0;0
39.973618;0.9933597;0.0;0
68.54592;0.86309797;0.0;0
2.332526;0.89440054;0.0;0
40.012142;0.8182351;0.0;0
87.51201;1.2092928;0.0;0
61.02664;0.77517295;0.0;0
44.39985;0.7564231;0.0;0
93.59439;0.84149444;0.0;0
85.399895;1.155437;0.0;0
32.228344;1.0117334;0.0;0
54.459396;1.0629216;0.0;0
48.987526;0.92886585;0.0;0
63.223927;0.784339;0.0;0
33.417786;1.1780791;0.0;0
24.428059;0.84594715;0.0;0
91.26806;0.7665296;0.0;0
92.388214;1.036352;0.0;0
84.333855;0.79164463;0.0;0
97.82066;0.79788095;0.0;0
74.5017;1.1501886;0.0;0
76.46908;0.9958048;0.0;0
76.26138;0.87075424;0.0;0
48.065956;0.9243132;0.0;0
45.650654;1.1146204;0.0;0
24.030226;0.7831771;0.0;0
64.48547;0.8082403;0.0;0
28.939121;1.058131;0.0;0
25.788263;1.0534859;0.0;0
58.600277;1.2362311;0.0;0
41.00414;0.93727475;0.0;0
21.893473;0.78253883;0.0;0
81.607445;1.0187687;0.0;0
86.05839;1.0691735;0.0;0
16.778275;0.8198014;0.0;0
0.7606282;1.026431;0.0;0
33.619637;0.84888357;0.0;0
79.753105;1.1723651;0.0;0
83.91899;1.1675807;0.0;0
13.841524;0.96481454;0.0;0
77.435844;1.2333716;0.0;0
11.57926;1.2398869;0.0;0
39.01236;0.81462556;0.0;0
99.86096;0.9338569;0.0;0
19.267157;1.0501608;0.0;0
15.404819;0.7924189;0.0;0
42.285805;0.94132775;0.0;0
61.970657;0.880586;0.0;0
93.29075;1.2260251;0.0;0
98.082306;0.9557929;0.0;0
6.973367;1.1313354;0.0;0
13.808372;0.9433527;0.0;0
79.07589;0.81590605;0.0;0
27.070509;1.1815758;0.0;0
88.48606;0.75020844;0.0;0
66.348694;0.77797043;0.0;0
11.193362;0.9321922;0.0;0
83.2546;1.0934491;0.0;0
17.643875;0.9208521;0.0;0
42.355305;0.7831564;0.0;0
55.222973;0.90892;0.0;0
50.081608;0.8724904;0.0;0
68.61943;0.7527099;0.0;0
65.27215;1.017401;0.0;0
99.20428;0.80832297;0.0;0
99.9422;0.89374816;0.0;0
51.650776;1.0705949;0.0;0
9.528956;1.1125579;0.0;0
72.78705;0.8817278;0.0;0
97.66664;0.91459686;0.0;0
31.839455;0.87345463;0.0;0
46.126278;1.2284443;0.0;0
42.483444;0.84525985;0.0;0
5.151401;0.8415903;0.0;0
67.22972;0.97251767;0.0;0
35.340237;0.8446532;0.0;0
78.74851;0.82835424;0.0;0
83.213684;0.7979398;0.0;0
82.12486;1.0700856;0.0;0
41.672432;1.0560411;0.0;0
32.161354;1.0750815;0.0;0
74.88459;1.13665;0.0;0
80.14093;0.913179;0.0;0
49.130833;1.2092118;0.0;0
89.30417;1.1166023;0.0;0
14.39943;1.1523542;0.0;0
87.90809;1.110481;0.0;0
9.618563;0.9292278;0.0;0
15.361017;0.89151627;0.0;0
53.388664;0.96125853;0.0;0
6.761173;0.7985152;0.0;0
5.290182;0.97564024;0.0;0
0.06186923;0.7715705;0.0;0
43.637302;0.751973;0.0;0
77.464645;1.2157495;0.0;0
3.4934866;1.0946684;0.0;0
65.22924;1.0309235;0.0;0
82.3145;0.920551;0.0;0
16.808405;1.035269;0.0;0
14.694905;1.1957879;0.0;0
86.08149;1.0761901;0.0;0
82.31423;1.051241;0.0;0
53.89879;0.98010224;0.0;0
81.9218;0.9228485;0.0;0
9.28468;1.0992736;0.0;0
39.45421;1.2404904;0.0;0
73.78238;0.96237886;0.0;0
25.75262;0.9461026;0.0;0
75.23537;0.96405673;0.0;0
50.422817;0.962772;0.0;0
75.0291;1.2453123;0.0;0
46.473316;1.1033891;0.0;0
36.796757;0.92959225;0.0;0
21.92673;0.9357512;0.0;0
20.84585;0.9653985;0.0;0
75.151566;0.7683561;0.0;0
11.899846;1.0139081;0.0;0
8.607375;1.1556904;0.0;0
17.637373;1.0802839;0.0;0
17.542898;0.84921044;0.0;0
82.31253;1.1140171;0.0;0
39.856678;1.1097293;0.0;0
99.03894;0.88126963;0.0;0
13.7297535;1.0614374;0.0;0
65.357445;1.0554745;0.0;0
44.878464;1.1698939;0.0;0
39.29789;0.81803614;0.0;0
87.50967;0.84741926;0.0;0
97.55981;0.9929848;0.0;0
87.28717;0.77207255;0.0;0
19.238146;0.9577971;0.0;0
22.087584;1.1441095;0.0;0
65.610825;0.8243572;0.0;0
28.915468;0.9799744;0.0;0
73.47517;1.2448846;0.0;0
56.6464;1.00296;0.0;0
55.095367;0.9991619;0.0;0
82.85641;1.0293968;0.0;0
71.056175;0.8430022;0.0;0
2.6675107;0.82358193;0.0;0
4.955419;1.0886773;0.0;0
60.15983;0.9478834;0.0;0
48.624344;0.8949533;0.0;0
26.025864;0.7656958;0.0;0
41.87142;1.1730253;0.0;0
75.79345;0.7661644;0.0;0
82.66288;1.1249915;0.0;0
56.126694;0.94099426;0.0;0
38.543095;1.049344;0.0;0
27.07697;0.873839;0.0;0
52.19663;0.82769984;0.0;0
31.481813;1.016694;0.0;0
56.41387;1.0978088;0.0;0
67.66847;0.8477467;0.0;0
6.6172605;0.96817946;0.0;0
0.11673583;0.9723275;0.0;0
21.235592;0.85798955;0.0;0
89.4522;1.0325247;0.0;0
64.632614;0.8229678;0.0;0
17.204315;1.0048746;0.0;0
89.0275;0.8067157;0.0;0
47.000893;0.9927712;0.0;0
47.614414;0.9057995;0.0;0
93.55484;0.97612315;0.0;0
5.9580746;0.96687466;0.0;0
21.525675;1.2039666;0.0;0
58.581276;0.9949678;0.0;0
19.556696;1.1592494;0.0;0
67.9559;0.86282617;0.0;0
21.417088;0.9260414;0.0;0
9.9247055;0.78754467;0.0;0
20.706446;0.9603739;0.0;0
42.279175;1.08435;0.0;0
17.622068;1.1690835;0.0;0
13.477856;1.0329574;0.0;0
86.02959;1.0700363;0.0;0
32.046516;0.83863354;0.0;0
36.08226;0.768603;0.0;0
5.536488;1.1458441;0.0;0
35.74339;0.8335191;0.0;0
26.48807;0.79558474;0.0;0
61.052402;1.2187811;0.0;0
20.546976;1.2317607;0.0;0
88.83766;1.0581286;0.0;0
92.96737;0.93931866;0.0;0
9.992107;1.1666198;0.0;0
10.749222;0.85235995;0.0;0
11.541491;0.96469617;0.0;0
61.96073;0.92850864;0.0;0
12.205677;1.20635;0.0;0
85.23971;1.2098887;0.0;0
75.42961;1.0754429;0.0;0
81.98269;0.8053701;0.0;0
52.61079;0.9910964;0.0;0
99.667755;0.87266415;0.0;0
4.4270687;1.1924578;0.0;0
40.132484;0.8192014;0.0;0
32.40043;0.77715516;0.0;0
94.86507;1.1022146;0.0;0
57.690327;0.976643;0.0;0
80.62103;1.1691824;0.0;0
17.042416;0.78731483;0.0;0
97.863625;1.1505381;0.0;0
49.86897;0.7686674;0.0;0
49.372272;0.764035;0.0;0
97.08876;0.9806579;0.0;0
38.07943;0.86064565;0.0;0
39.758526;1.0468594;0.0;0
58.479424;0.7629085;0.0;0
12.81398;0.7676948;0.0;0
32.115353;1.1135743;0.0;0
19.3289;0.8550826;0.0;0
10.337315;1.0782086;0.0;0
86.6158;1.1249611;0.0;0
58.93722;0.7796656;0.0;0
35.87369;1.134877;0.0;0
40.872852;0.8842106;0.0;0
43.157585;0.94477296;0.0;0
63.31859;0.7933196;0.0;0
92.67767;1.169315;0.0;0
93.27863;1.0303644;0.0;0
39.155285;1.0023327;0.0;0
32.932953;1.2342774;0.0;0
45.110138;0.9172529;0.0;0
56.797745;1.1953896;0.0;0
46.187172;1.109844;0.0;0
65.87875;1.214264;0.0;0
55.44436;1.203901;0.0;0
32.078346;1.2455149;0.0;0
34.579624;0.8158384;0.0;0
37.865494;1.1480082;0.0;0
9.47303;1.1522472;0.0;0
16.614603;1.0721867;0.0;0
72.31415;0.88943046;0.0;0
38.91578;1.2325741;0.0;0
21.461752;0.85221106;0.0;0
56.271614;0.9997877;0.0;0
75.5564;1.0107435;0.0;0
25.749662;0.8309147;0.0;0
82.68072;1.1112645;0.0;0
92.75121;0.7944336;0.0;0
59.74348;1.0965489;0.0;0
66.89808;1.1743077;0.0;0
5.267073;0.92469823;0.0;0
94.552536;1.1047105;0.0;0
39.254547;0.828387;0.0;0
92.3908;1.1729745;0.0;0
57.901962;1.2260158;0.0;0
0.4718337;0.8263469;0.0;0
3.8638146;1.0959297;0.0;0
68.045074;1.0029155;0.0;0
56.271175;1.0157497;0.0;0
2.6629784;1.1032449;0.0;0
74.348564;0.9943702;0.0;0
85.21601;1.0501631;0.0;0
49.646786;0.8654505;0.0;0
46.581085;0.9392533;0.0;0
0.55725616;1.1826202;0.0;0
78.66711;0.80495125;0.0;0
33.0783;1.0487876;0.0;0
87.87757;0.84214354;0.0;0
37.31233;1.1732697;0.0;0
56.512142;1.0395219;0.0;0
27.041475;0.9515244;0.0;0
16.067225;0.8749123;0.0;0
77.49304;0.96842235;0.0;0
49.66408;1.2288061;0.0;0
53.653427;1.0046047;0.0;0
96.54194;0.9847448;0.0;0
96.35835;1.1231369;0.0;0
85.56566;0.9395235;0.0;0
18.769053;0.963712;0.0;0
59.431328;0.91847384;0.0;0
87.81596;0.8254599;0.0;0
37.45265;1.1069046;0.0;0
10.119605;1.1865155;0.0;0
81.09818;1.2027963;0.0;0
48.181538;1.1904014;0.0;0
56.443623;0.9758919;0.0;0
98.21461;0.8920331;0.0;0
60.72507;1.0689619;0.0;0
42.50369;1.2273525;0.0;0
37.004738;1.1135253;0.0;0
41.767754;0.9974243;0.0;0
11.848724;1.0944043;0.0;0
79.47711;1.136269;0.0;0
83.77331;1.2096347;0.0;0
28.446869;1.1316079;0.0;0
30.386623;0.9665953;0.0;0
87.434685;0.88680327;0.0;0
2.4067957;0.9999408;0.0;0
52.05054;0.91408896;0.0;0
46.372936;1.2213823;0.0;0
69.01578;1.0039829;0.0;0
16.347536;0.9860282;0.0;0
66.83639;0.92409813;0.0;0
37.679634;1.0697035;0.0;0
61.87529;1.0100256;0.0;0
4.0191;0.8145245;0.0;0
46.1781;1.1846039;0.0;0
52.229866;0.9295064;0.0;0
21.440496;0.9662892;0.0;0
13.970969;0.8528335;0.0;0
18.855545;1.0266991;0.0;0
34.420666;1.1010275;0.0;0
9.690047;1.1905826;0.0;0
94.732506;0.7758038;0.0;0
40.505356;1.236666;0.0;0
80.89887;1.1019089;0.0;0
97.44197;0.8921493;0.0;0
8.082721;0.8522374;0.0;0
65.17043;0.89804393;0.0;0
87.1422;1.1878629;0.0;0
63.4271;0.8956951;0.0;0
42.90832;0.98141056;0.0;0
43.113323;1.102869;0.0;0
3.5995295;1.185995;0.0;0
53.46473;1.0792856;0.0;0
99.35436;1.1265546;0.0;0
95.87116;0.8366634;0.0;0
4.049519;1.1887039;0.0;0
70.58264;0.8878596;0.0;0
30.18347;0.8141891;0.0;0
90.29989;1.2381221;0.0;0
4.5210233;0.85081995;0.0;0
93.58805;0.818326;0.0;0
83.7492;1.0630105;0.0;0
11.759263;0.9094316;0.0;0
5.9918356;0.8166746;0.0;0
83.47242;1.0505606;0.0;0
15.584209;1.1294926;0.0;0
53.494465;1.1465992;0.0;0
91.575325;0.8277563;0.0;0
56.749138;1.0284336;0.0;0
39.72936;1.1568391;0.0;0
44.507156;0.8305435;0.0;0
6.321086;0.8538411;0.0;0
96.87554;0.7512057;0.0;0
31.072311;1.0123171;0.0;0
18.944456;0.8473408;0.0;0
28.61187;1.1121213;0.0;0
96.437675;1.2311069;0.0;0
9.437662;0.85437775;0.0;0
86.73163;1.0745485;0.0;0
70.78731;0.8559172;0.0;0
83.00362;0.7590034;0.0;0
97.59;1.1292771;0.0;0
84.21704;0.96700233;0.0;0
94.3388;1.2233934;0.0;0
12.702256;1.0171429;0.0;0
79.5809;0.82874143;0.0;0
54.572113;0.9748872;0.0;0
54.354126;0.8514459;0.0;0
89.893166;1.1890147;0.0;0
97.180664;1.0954516;0.0;0
70.486786;0.9206194;0.0;0
48.29901;1.0139102;0.0;0
45.64582;1.08474;0.0;0
38.64028;1.1414288;0.0;0
36.166286;0.79007363;0.0;0
39.15677;0.76125944;0.0;0
8.984426;0.80722636;0.0;0
7.7528343;0.94749814;0.0;0
77.98919;0.9833533;0.0;0
44.612827;0.8182308;0.0;0
93.069145;0.9555766;0.0;0
61.22598;0.97081137;0.0;0
3.5272465;0.804545;0.0;0
15.760759;1.20833;0.0;0
20.589922;1.049573;0.0;0
97.573845;0.94426775;0.0;0
21.878235;1.0034536;0.0;0
51.58041;0.90709877;0.0;0
93.61833;1.1771655;0.0;0
97.7195;1.0375075;0.0;0
23.64368;0.9974479;0.0;0
4.921273;1.2054427;0.0;0
15.368648;1.1689899;0.0;0
6.3422146;1.1564009;0.0;0
19.520473;0.8628046;0.0;0
56.861286;0.82656157;0.0;0
91.24576;1.0950483;0.0;0
53.726517;0.9843211;0.0;0
62.602695;1.0918564;0.0;0
20.194706;1.1303136;0.0;0
80.060356;0.89765674;0.0;0
61.782715;0.8923252;0.0;0
86.41504;0.9954158;0.0;0
94.88482;0.88677466;0.0;0
34.7966;1.0836476;0.0;0
9.067;1.1233652;0.0;0
22.600637;0.9860195;0.0;0
43.78978;1.1118999;0.0;0
94.56991;1.0052187;0.0;0
37.8372;1.1064359;0.0;0
77.07961;0.8624841;0.0;0
54.052265;1.1194215;0.0;0
18.28905;1.1075621;0.0;0
32.080204;0.88330287;0.0;0
65.322655;1.0279855;0.0;0
67.28861;1.1776558;0.0;0
43.48163;0.87476134;0.0;0
22.872274;1.1179899;0.0;0
72.19346;1.2269833;0.0;0
16.895615;1.183121;0.0;0
93.6676;0.95076007;0.0;0
18.79848;1.0536039;0.0;0
10.740163;1.245885;0.0;0
49.769794;1.0342187;0.0;0
51.959763;0.8075138;0.0;0
50.82421;0.7727154;0.0;0
43.672382;1.1451572;0.0;0
99.481544;0.96181417;0.0;0
48.633198;0.87340647;0.0;0
47.799877;0.923836;0.0;0
42.18239;1.1286864;0.0;0
6.6919074;0.9826237;0.0;0
59.299732;1.1842498;0.0;0
22.804497;1.1174628;0.0;0
63.764523;1.237007;0.0;0
5.092838;1.1942519;0.0;0
98.13889;0.8772736;0.0;0
46.90582;1.0795296;0.0;0
89.67657;0.7602715;0.0;0
47.561363;1.2455534;0.0;0
6.0424786;0.88050306;0.0;0
82.22313;1.0823976;0.0;0
64.82189;1.1745768;0.0;0
78.17789;0.8302323;0.0;0
42.822704;1.1739397;0.0;0
63.797295;0.7561228;0.0;0
85.62434;0.9709886;0.0;0
63.110233;0.98601884;0.0;0
34.773888;0.93704534;0.0;0
66.25633;1.0431924;0.0;0
67.1887;1.2074212;0.0;0
96.05909;0.9134946;0.0;0
37.097523;1.0396299;0.0;0
42.513927;1.1887313;0.0;0
81.21417;1.1364977;0.0;0
50.581173;0.7703666;0.0;0
73.65994;1.2213954;0.0;0
45.97635;0.7733235;0.0;0
21.55736;1.0443792;0.0;0
74.522934;1.0376768;0.0;0
13.124206;1.1431952;0.0;0
19.86638;0.82422155;0.0;0
62.68623;0.8396852;0.0;0
74.72951;1.1260535;0.0;0
89.46984;0.8247524;0.0;0
27.265924;0.98472255;0.0;0
11.081319;1.1158241;0.0;0
95.6051;1.075621;0.0;0
15.450765;0.8553021;0.0;0
19.774721;0.9019801;0.0;0
29.140032;1.2344874;0.0;0
52.94384;0.9743353;0.0;0
88.28373;0.7722287;0.0;0
76.057;0.8597925;0.0;0
70.81867;0.92121756;0.0;0
17.526304;1.2497447;0.0;0
35.774685;0.9013458;0.0;0
47.845707;0.7631979;0.0;0
14.7511215;1.0064608;0.0;0
27.350235;0.7918027;0.0;0
30.840237;0.8870338;0.0;0
12.736347;1.2461916;0.0;0
55.028465;1.1023192;0.0;0
70.50577;0.7753333;0.0;0
7.002464;0.97434336;0.0;0
48.1175;0.83581877;0.0;0
78.2233;0.81147236;0.0;0
74.80154;1.0435327;0.0;0
81.509155;1.002828;0.0;0
44.829582;1.1214333;0.0;0
82.0575;1.1961532;0.0;0
24.0829;0.8733409;0.0;0
36.08745;1.211496;0.0;0
17.643795;1.0089959;0.0;0
46.75378;0.8794175;0.0;0
39.212082;1.1728929;0.0;0
24.100302;0.767765;0.0;0
75.18055;1.0297546;0.0;0
31.391539;1.1108108;0.0;0
27.287704;0.88998884;0.0;0
13.097724;1.181746;0.0;0
43.887783;0.8701423;0.0;0
30.303432;1.1699371;0.0;0
36.93359;0.7892725;0.0;0
23.607367;0.8299638;0.0;0
76.31792;0.9404923;0.0;0
93.00104;1.1770277;0.0;0
49.798206;0.8222927;0.0;0
64.30341;1.1877191;0.0;0
86.71856;0.8648658;0.0;0
99.88297;0.9762542;0.0;0
61.355515;0.9263672;0.0;0
88.97905;0.80906314;0.0;0
90.86174;1.2221549;0.0;0
79.14723;0.96908915;0.0;0
46.09853;1.0951656;0.0;0
8.124589;1.0376339;0.0;0
1.5903975;1.000858;0.0;0
47.725292;1.0582888;0.0;0
49.436512;1.1991712;0.0;0
40.742165;1.0996562;0.0;0
56.821053;1.01624;0.0;0
55.22075;1.072593;0.0;0
83.66294;1.0531971;0.0;0
10.874623;0.9665606;0.0;0
22.525515;1.062382;0.0;0
79.30257;0.9717849;0.0;0
84.78521;1.1288072;0.0;0
99.482475;1.2344563;0.0;0
87.29247;1.2299327;0.0;0
88.991005;1.1603678;0.0;0
31.44165;1.0508795;0.0;0
40.172146;1.124666;0.0;0
26.81583;0.8390241;0.0;0
60.633877;0.9895092;0.0;0
93.88115;0.8786524;0.0;0
34.470642;0.7517475;0.0;0
55.70461;1.2333688;0.0;0
29.637;1.1819242;0.0;0
16.9883;1.0068493;0.0;0
19.526602;0.87707615;0.0;0
5.803955;1.0964876;0.0;0
94.92986;0.96740055;0.0;0
40.293934;1.1516747;0.0;0
83.41375;1.2497591;0.0;0
68.13613;0.9245413;0.0;0
19.200197;0.8722015;0.0;0
17.55447;0.88369125;0.0;0
81.2007;0.7966731;0.0;0
26.478523;0.9470231;0.0;0
91.329384;0.75871253;0.0;0
14.01414;0.80719775;0.0;0
67.774086;0.88584787;0.0;0
81.44924;0.8299314;0.0;0
23.533287;1.1160796;0.0;0
27.627974;0.8028024;0.0;0
96.45224;1.1829971;0.0;0
26.467115;0.86055726;0.0;0
43.001404;0.8042953;0.0;0
43.257233;0.75505334;0.0;0
25.310946;1.1076025;0.0;0
77.58135;0.87830836;0.0;0
77.18722;1.0047493;0.0;0
37.838017;0.805808;0.0;0
83.51423;1.242648;0.0;0
21.315363;0.81269234;0.0;0
0.4405345;0.95596296;0.0;0
57.121025;1.1758248;0.0;0
99.40784;0.8724435;0.0;0
3.8740447;0.8834859;0.0;0
20.807728;1.1542498;0.0;0
51.896275;0.8866698;0.0;0
80.99597;0.75143564;0.0;0
8.91331;0.96395683;0.0;0
39.529514;0.7562676;0.0;0
74.710106;1.2048961;0.0;0
37.160606;1.0709066;0.0;0
18.891754;1.0415071;0.0;0
19.557629;0.85079473;0.0;0
41.010777;1.0999731;0.0;0
47.946915;1.0886273;0.0;0
86.18282;0.7802318;0.0;0
64.22882;1.1904233;0.0;0
69.04329;1.0397067;0.0;0
98.29889;1.1462334;0.0;0
41.190224;0.88145703;0.0;0
40.341408;0.8110239;0.0;0
92.335464;1.1012248;0.0;0
24.5951;1.1469413;0.0;0
72.98423;0.94301677;0.0;0
75.45977;0.7618461;0.0;0
9.787822;1.159127;0.0;0
46.828457;0.85304695;0.0;0
20.064241;0.91951597;0.0;0
18.545673;1.0641155;0.0;0
46.388172;0.79997736;0.0;0
28.950077;0.78599787;0.0;0
79.608086;0.7628519;0.0;0
90.76141;1.2083199;0.0;0
80.27403;0.9056914;0.0;0
26.610428;1.0803294;0.0;0
27.420698;1.2446176;0.0;0
25.480288;1.0847254;0.0;0
